DLiP-ID,T002GX
MATS7v,-0.032647046585471136
MATS8Z,-0.03783590344199365
MATS8c,-0.041839079415543635
MATS8d,-0.0041131395086769895
MATS8i,0.11413593701922556
MATS8m,-0.033408845613888564
MATS8p,0.1327312092929461
MATS8s,-0.1971397250534696
MATS8v,0.03905274788955371
MAXsBr,3.28242271880056
MAXsOH,9.273219521604938
MINsBr,3.28242271880056
MINsOH,9.273219521604938
NddssS,0
NdssSe,0
NdsssP,0
NsAsH2,0
NsGeH3,0
NsPbH3,0
NsSiH3,0
NsSnH3,0
NssAsH,0
NssCH2,1
NssNH2,0
NsssAs,0
NsssCH,1
NsssNH,0
NssssB,0
NssssC,0
NssssN,0
Radius,6
SM1_Dt,0.0
SddssS,0
SdssSe,0
SdsssP,0
SpAD_A,26.319874510339176
SpAD_D,191.60105415670995
SsAsH2,0
SsGeH3,0
SsPbH3,0
SsSiH3,0
SsSnH3,0
SssAsH,0
SssCH2,0.24242654006046904
SssNH2,0
SsssAs,0
SsssCH,-0.965735071806501
SsssNH,0
SssssB,0
SssssC,0
SssssN,0
TMPC10,378
TMWC10,114.61026445194659
TSRW10,54.22970795942942
VE1_Dt,4.492950495174803
VE2_Dt,0.2139500235797525
VE3_Dt,2.244446956544993
VR1_Dt,109.68848201057025
VR2_Dt,5.223261048122393
VR3_Dt,5.439581711152406
Xc-3dv,0.6792910051968031
Xc-4dv,0.0
Xc-5dv,0.11519699992571514
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.1853954059492991
Xch-7d,0.20361463941450536
Xp-0dv,12.708280661634424
Xp-1dv,7.191021416235156
Xp-2dv,5.388191120395022
Xp-3dv,3.6960560060087055
Xp-4dv,2.3960615291089487
Xp-5dv,1.4610866968162957
Xp-6dv,0.7253955956486329
Xp-7dv,0.3766326273275367
Xpc-4d,2.872803160681395
Xpc-5d,3.9232877450699895
Xpc-6d,5.662639821176435
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,2
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,36
nFRing,0
nHBAcc,2
nHBDon,2
nHRing,0
nSpiro,0
naRing,2
piPC10,5.537826271948511
AATS0dv,8.201920438957476
AATS0pe,6.437257142857143
AATS0se,7.866442771428571
AATS1dv,7.389917695473252
AATS1pe,6.527333333333334
AATS1se,7.7858980555555535
AATS2dv,6.0485312899106
AATS2pe,6.439736206896552
AATS2se,7.751005931034483
AATS3dv,4.323956868260666
AATS3pe,6.308926582278481
AATS3se,7.744838405063291
AATS4dv,4.207219878105954
AATS4pe,6.409927848101265
AATS4se,7.909250556962025
AATS5dv,5.5396825396825395
AATS5pe,6.477931428571428
AATS5se,7.958712942857142
AATS6dv,4.9326599326599325
AATS6pe,6.47821212121212
AATS6se,7.9444815757575755
AATS7dv,4.045138888888889
AATS7pe,6.5012859375000005
AATS7se,8.015171468750001
AATS8dv,3.0305010893246185
AATS8pe,6.23594117647059
AATS8se,7.76239419607843
AATSC0Z,33.45632653061223
AATSC0c,0.024640124381159867
AATSC0d,0.5681632653061225
AATSC0i,1.4239600202545342
AATSC0m,177.3482033338776
AATSC0p,0.32605079977273954
AATSC0s,2.3448381904202016
AATSC0v,52.7658578934215
AATSC1Z,-0.28251700680272107
AATSC1c,-0.015963500610879776
AATSC1d,0.08977324263038543
AATSC1i,0.10053668695351302
AATSC1m,-1.253577137845804
AATSC1p,0.020519551684000086
AATSC1s,-0.19184206341430035
AATSC1v,2.8392181434120434
AATSC2Z,0.13579169598874039
AATSC2c,0.0021604909393922503
AATSC2d,-0.1075721323011964
AATSC2i,-0.178037061294081
AATSC2m,0.6703690528219584
AATSC2p,-0.022636177636521364
AATSC2s,0.34852254396863036
AATSC2v,-7.432501108236444
AATSC3Z,-0.21545853784551797
AATSC3c,0.0028441233823561078
AATSC3d,-0.05206923275639371
AATSC3i,-0.08878233595096074
AATSC3m,-1.0891258329733926
AATSC3p,-0.004977368429888235
AATSC3s,-0.10901721020751896
AATSC3v,-3.6012705764696693
AATSC4Z,-0.4219684835959699
AATSC4c,-0.005213533191862189
AATSC4d,-0.0075846034616378205
AATSC4i,-0.1949965647816915
AATSC4m,-2.554658727367604
AATSC4p,-0.03424633594170414
AATSC4s,-0.3946364599910912
AATSC4v,-3.059535279058261
AATSC5Z,-1.5057142857142856
