DLiP-ID,C002WO
AATSC2m,-1.3638188751396036
AATSC2p,0.055201896669198294
AATSC2s,-0.0148111409159389
AATSC2v,15.240296878989176
AATSC3Z,-0.3223140495867759
AATSC3c,-0.0036509191902241167
AATSC3d,-0.16157024793388428
AATSC3i,-0.31297136475774906
AATSC3m,-3.77661643400234
AATSC3p,0.04365832868332861
AATSC3s,-0.11458994810215352
AATSC3v,-0.8684773778957217
AATSC4Z,1.404958677685951
AATSC4c,0.004066698534820078
AATSC4d,-0.00194457948468644
AATSC4i,0.09076961640884817
AATSC4m,7.2439760065629795
AATSC4p,-0.0418412200295217
AATSC4s,-0.0941155672723805
AATSC4v,-6.641669792631523
AATSC5Z,-2.696439923712651
AATSC5c,-0.005478335481769653
AATSC5d,-0.17975206611570244
AATSC5i,-0.7452052961598867
