DLiP-ID,J1007Y
AATSC5d,-0.005993277186761237
AATSC5i,0.10916692302172985
AATSC5m,0.7057888909482115
AATSC5p,0.022150086218870928
AATSC5s,-0.0918702390333596
AATSC5v,4.822612401434515
AATSC6Z,-0.0625
AATSC6c,0.00580456670574471
AATSC6d,-0.07758015661938535
AATSC6i,-0.03343137001585518
AATSC6m,-0.42580455763334824
AATSC6p,-0.006198852915988119
AATSC6s,0.181474914630943
AATSC6v,-2.768092950605313
AATSC7Z,-0.6380208333333334
AATSC7c,-0.00017121766042262074
AATSC7d,-0.023003472222222213
AATSC7i,-0.14256085266460342
AATSC7m,-3.053834221137152
AATSC7p,-0.024851509747578774
AATSC7s,-0.06712962962962961
AATSC7v,-5.067177177172543
AATSC8Z,-0.7309782608695652
AATSC8c,-0.0025288108035969943
AATSC8d,0.07584163647342997
AATSC8i,0.08159794587908482
AATSC8m,-3.343426968542422
AATSC8p,0.010592903349601059
AATSC8s,-0.1781736446591519
AATSC8v,-0.0632785952677466
ATS0are,306.3849
ATS1are,330.42
ATS2are,536.425
ATS3are,612.7800000000001
ATS4are,683.0029999999999
ATS5are,588.298
ATS6are,588.884
ATS7are,580.568
ATS8are,556.003
ATSC0dv,207.0
ATSC0pe,6.467181249999998
ATSC0se,4.685047916666665
ATSC1dv,59.1875
ATSC1pe,0.5841886718750007
ATSC1se,0.23705025520833306
ATSC2dv,-9.0625
ATSC2pe,-0.2653675781249986
ATSC2se,-0.24393018923611134
ATSC3dv,-74.6875
ATSC3pe,-0.982443359374999
ATSC3se,-0.9276817482638888
ATSC4dv,-72.4375
ATSC4pe,-1.8221589843749963
ATSC4se,-0.733295151041667
ATSC5dv,-7.125
ATSC5pe,-1.5657320312499998
ATSC5se,-1.3899363368055553
ATSC6dv,-0.625
ATSC6pe,1.7070742187500005
ATSC6se,1.6877069965277776
ATSC7dv,-44.75
ATSC7pe,-0.8464812500000006
ATSC7se,-0.568228416666666
ATSC8dv,-17.0
ATSC8pe,-1.9162078125000002
ATSC8se,-1.2379857569444437
AXp-0dv,0.545892132429927
AXp-1dv,0.28503979830536885
AXp-2dv,0.15006347487271463
AXp-3dv,0.0795559516112078
AXp-4dv,0.04106848847778314
AXp-5dv,0.022231020414656917
AXp-6dv,0.011223752415136184
AXp-7dv,0.006040965976949546
BertzCT,1066.430793232051
ECIndex,842
ETA_eta,20.02408687698206
GATS1dv,0.48972245903192196
GATS1pe,0.6458352057680979
GATS1se,0.7335709600350155
GATS2dv,0.9615563704091731
GATS2pe,0.9724171860454793
GATS2se,1.0349819798907496
GATS3dv,1.1106877832561384
GATS3pe,0.9989165259291479
GATS3se,1.0422786818548853
GATS4dv,1.2844720496894413
GATS4pe,1.3922001880465236
GATS4se,1.378792630887993
GATS5dv,1.028985507246377
GATS5pe,1.1463842922293233
GATS5se,1.1838320757124947
GATS6dv,0.9565217391304348
GATS6pe,0.8014929224381949
GATS6se,0.7591730251780597
GATS7dv,0.9992703301127216
GATS7pe,0.8600323202374038
GATS7se,0.8103268465326083
GATS8dv,1.0131012392354548
GATS8pe,1.0951553174395117
GATS8se,1.0431204296260947
LogEE_A,4.298789217394321
LogEE_D,193.10720268442793
MATS1dv,0.2691105427678318
MATS1pe,0.08501766242486897
MATS1se,0.047620883823906696
MATS2dv,-0.025318665968220706
MATS2pe,-0.02372990355719454
MATS2se,-0.030110270749450024
MATS3dv,-0.17854474824443448
MATS3pe,-0.07517301895007095
MATS3se,-0.09798384512079543
MATS4dv,-0.15997239475500344
MATS4pe,-0.12880216775828154
MATS4se,-0.07155116584478705
MATS5dv,-0.01757631822386679
MATS5pe,-0.12362769937238147
MATS5se,-0.15149358935101
MATS6dv,-0.001541782300339192
MATS6pe,0.13478785265284718
MATS6se,0.18394856217977518
MATS7dv,-0.10809178743961352
MATS7pe,-0.06544437346641559
MATS7se,-0.06064275400954183
MATS8dv,-0.0428481411468179
MATS8pe,-0.154589852855305
MATS8se,-0.13786531617341313
MAXaaCH,1.976922241993655
MAXaasC,0.9709867693633929
MAXdssC,-0.40371029754646126
MAXsCH3,1.8583871231792755
MDEC-12,1.9651127696964568
MDEC-13,1.888548373718357
MDEC-22,15.86957339940638
MDEC-23,23.242279261578553
MDEC-33,6.584504843204429
MDEO-12,0.7721947901921795
MDEO-22,0.8383358509912194
MINaaCH,1.5374611799012399
MINaasC,0.4509053871012749
MINdssC,-0.40371029754646126
MINsCH3,1.8583871231792755
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.3928571428571428
SM1_Dzi,1.0909205148491539
SM1_Dzm,1.3888280739756562
SM1_Dzp,-5.929653139877578
SM1_Dzv,-2.314297018533557
SddssSe,0
SpAD_Dt,588.7465772165751
SpAbs_A,38.65464442852778
SpAbs_D,386.214405368856
SpMAD_A,1.3329187733975096
SpMAD_D,13.317738116167446
SpMax_A,2.4107582190926165
SpMax_D,193.10720268442793
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,74.7
TpiPC10,8.49086365385742
VAdjMat,6.0
VE1_DzZ,5.303938995529381
VE1_Dzi,5.304547098863152
VE1_Dzm,5.303947051854472
VE1_Dzp,5.309325539585704
VE1_Dzv,5.308070686070396
VE2_DzZ,0.1828944481217028
VE2_Dzi,0.18291541720217766
VE2_Dzm,0.18289472592601627
VE2_Dzp,0.1830801910201967
VE2_Dzv,0.183036920209324
VE3_DzZ,2.733160488212821
VE3_Dzi,2.7332751329093457
VE3_Dzm,2.733162007144125
VE3_Dzp,2.734175547151756
VE3_Dzv,2.7339391702671634
VR1_DzZ,182.3162367882836
VR1_Dzi,182.22873086135243
VR1_Dzm,182.3153733695192
VR1_Dzp,181.57655757097504
VR1_Dzv,181.84664803554864
VR2_DzZ,6.286766785802882
VR2_Dzi,6.2837493400466355
VR2_Dzm,6.286737012742041
VR2_Dzp,6.261260605895691
VR2_Dzv,6.270574070191333
VR3_DzZ,6.270453481020716
VR3_Dzi,6.269973397978144
VR3_Dzm,6.270448745179169
VR3_Dzp,6.266388106561458
VR3_Dzv,6.267874475676764
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.062105483295301224
Xch-6dv,0.1380006609638052
Xch-7dv,0.1079881248522439
Xpc-4dv,1.2759215703464062
Xpc-5dv,1.4873798393728834
Xpc-6dv,1.5915848755663367
Zagreb1,150.0
Zagreb2,174.0
fragCpx,212.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,2
n5aRing,2
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,22
nBondsD,1
nBondsM,23
nBondsO,32
nBondsS,28
nBondsT,0
nFARing,0
nFHRing,0
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.383018750000001
AATS1are,6.478823529411765
AATS2are,6.462951807228915
AATS3are,6.317319587628867
AATS4are,6.504790476190475
AATS5are,6.258489361702128
AATS6are,6.264723404255319
AATS7are,6.047583333333333
AATS8are,6.0435108695652175
AATSC0dv,4.3125
AATSC0pe,0.13473294270833328
AATSC0se,0.09760516493055553
AATSC1dv,1.1605392156862746
AATSC1pe,0.011454679840686289
AATSC1se,0.004648044219771236
AATSC2dv,-0.1091867469879518
AATSC2pe,-0.0031971997364457663
AATSC2se,-0.0029389179426037512
AATSC3dv,-0.7699742268041238
AATSC3pe,-0.010128282055412361
AATSC3se,-0.009563729363545246
AATSC4dv,-0.6898809523809524
AATSC4pe,-0.01735389508928568
AATSC4se,-0.006983763343253971
AATSC5dv,-0.07579787234042554
AATSC5pe,-0.016656723736702125
AATSC5se,-0.014786556774527183
AATSC6dv,-0.006648936170212766
AATSC6pe,0.018160364029255326
AATSC6se,0.017954329750295504
AATSC7dv,-0.4661458333333333
AATSC7pe,-0.00881751302083334
AATSC7se,-0.005919046006944438
AATSC8dv,-0.18478260869565216
AATSC8pe,-0.02082834578804348
AATSC8se,-0.013456366923309171
AETA_eta,0.6904857543786918
ATSC0are,7.034547916666664
ATSC1are,0.5823990885416697
ATSC2are,-0.32986410590277226
ATSC3are,-1.1609468315972198
ATSC4are,-1.7153548177083233
ATSC5are,-1.8983855034722206
ATSC6are,2.1089040798611114
ATSC7are,-0.9013916666666713
ATSC8are,-2.0397147569444485
BCUTZ-1h,8.034484652829086
BCUTZ-1l,5.689903688467108
BCUTc-1h,0.4559147674069595
BCUTc-1l,-0.5360239450166933
BCUTd-1h,3.244534453161659
BCUTd-1l,0.9779943157599937
BCUTi-1h,14.564926371886326
BCUTi-1l,10.950859470459857
BCUTm-1h,16.017629969735363
BCUTm-1l,11.701395443185675
BCUTp-1h,1.9966453425896267
BCUTp-1l,0.7157173406741133
BCUTs-1h,7.008273639193126
BCUTs-1l,1.3857847988988183
BCUTv-1h,20.90232269388449
BCUTv-1l,14.681678603737916
BalabanJ,1.159728055511622
Diameter,17
ETA_beta,40.5
GATS1are,0.6694280265338205
GATS2are,0.9951409742883686
GATS3are,1.0125147471494782
GATS4are,1.4009435828215349
GATS5are,1.1643818617815704
GATS6are,0.783870557898325
GATS7are,0.8412048511764705
GATS8are,1.077314139381633
HybRatio,0.13043478260869565
Lipinski,False
LogEE_Dt,294.3732886082876
MATS1are,0.07792118628245713
MATS2are,-0.02711827204767088
MATS3are,-0.0816668193302023
MATS4are,-0.11147300603682926
MATS5are,-0.13780392907721176
MATS6are,0.15308548644112407
MATS7are,-0.06406891227018592
MATS8are,-0.15128179041922904
MAXssCH2,0.30936852093913747
MINssCH2,0.16925980312468814
NsssssAs,0
RotRatio,0.21875
SM1_Dzpe,1.4547888616891067
SM1_Dzse,1.3827369942067755
SMR_VSA1,23.208508965698613
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,0.0
SMR_VSA5,20.137501128716462
SMR_VSA6,0.0
SMR_VSA7,95.64059856985966
SMR_VSA8,0.0
SMR_VSA9,17.00689131982936
SpAD_DzZ,294.749119995339
SpAD_Dzi,302.7752133156378
SpAD_Dzm,294.8298187999119
SpAD_Dzp,443.84766456321813
SpAD_Dzv,367.8204381744688
SpAbs_Dt,588.746577216575
SpDiam_A,4.723815162495828
SpDiam_D,299.75924452933907
SpMAD_Dt,20.301606110916385
SpMax_Dt,294.3732886082876
SsssssAs,0
VE1_Dzpe,5.303819786978141
VE1_Dzse,5.303958414958111
VE2_Dzpe,0.18289033748200487
VE2_Dzse,0.18289511775717623
VE3_Dzpe,2.7331380124846887
VE3_Dzse,2.733164149528156
VMcGowan,283.5200000000005
VR1_Dzpe,182.32645523639877
VR1_Dzse,182.3144899523851
VR2_Dzpe,6.287119146082716
VR2_Dzse,6.286706550082244
VR3_Dzpe,6.270509527382491
VR3_Dzse,6.270443899623591
mZagreb1,7.638888888888889
mZagreb2,6.4444444444444455
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,2
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,11
nBondsKS,40
nFAHRing,0
nFaHRing,0
nG12Ring,0
AATSC0are,0.14655308159722216
AATSC1are,0.011419589971405287
AATSC2are,-0.003974266336177979
AATSC3are,-0.01196852403708474
AATSC4are,-0.016336712549603078
AATSC5are,-0.020195590462470433
AATSC6are,0.022435149785756503
AATSC7are,-0.009389496527777826
AATSC8are,-0.022170812575483135
AETA_beta,1.396551724137931
BCUTdv-1h,6.03415878686977
BCUTdv-1l,0.9959516078606501
BCUTpe-1h,3.5159232244827034
BCUTpe-1l,2.2391092807070017
BCUTse-1h,3.724392272603769
BCUTse-1l,2.435004999820493
ETA_alpha,13.566666666666668
ETA_dBeta,3.5
ETA_eta_B,0.21070362416642574
ETA_eta_F,30.069288529446162
ETA_eta_L,5.63197791635608
ETA_eta_R,50.09337540642822
ETA_psi_1,0.552989130434783
LabuteASA,167.2107295692025
LogEE_DzZ,147.42258955431976
LogEE_Dzi,151.4252246066068
LogEE_Dzm,147.4628000231965
LogEE_Dzp,220.90147829197502
LogEE_Dzv,183.511202359901
PEOE_VSA1,18.413971781626792
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,35.4884985994335
PEOE_VSA7,37.255572541998674
PEOE_VSA8,11.126902983393991
PEOE_VSA9,23.653228974672103
SM1_Dzare,1.6142391810144252
SpAD_Dzpe,293.74179884126204
SpAD_Dzse,294.9210399914454
SpAbs_DzZ,293.4523219657824
SpAbs_Dzi,301.7595286983644
SpAbs_Dzm,293.53677197241734
SpAbs_Dzp,447.7326097238275
SpAbs_Dzv,369.3367017383355
SpDiam_Dt,432.4178659668486
SpMAD_DzZ,10.163762758459965
SpMAD_Dzi,10.44052459709096
SpMAD_Dzm,10.166545475859031
SpMAD_Dzp,15.30509188149028
SpMAD_Dzv,12.68346338532651
SpMax_DzZ,147.42258955431976
SpMax_Dzi,151.4252246066068
SpMax_Dzm,147.4628000231965
SpMax_Dzp,220.90147829197502
SpMax_Dzv,183.511202359901
VE1_Dzare,5.303491052915085
VE2_Dzare,0.1828790018246581
VE3_Dzare,2.7330760299392307
VR1_Dzare,182.35937555778486
VR2_Dzare,6.2882543295787885
VR3_Dzare,6.270690068103822
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,22
nAromBond,22
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.467816091954023
AETA_dBeta,0.1206896551724138
AETA_eta_B,0.00726564221263537
AETA_eta_F,1.0368720182567641
AETA_eta_L,0.19420613504676137
AETA_eta_R,1.7273577726354559
BCUTare-1h,3.570242956859299
BCUTare-1l,2.1892953819586416
ETA_beta_s,18.5
ETA_dPsi_A,0.16101086956521693
ETA_dPsi_B,0.0
ETA_eta_BR,0.5547036241664257
ETA_eta_FL,8.57153202185059
ETA_eta_RL,14.20350993820667
LogEE_Dzpe,146.9210645537927
LogEE_Dzse,147.50820058172985
PEOE_VSA10,30.417451176032646
PEOE_VSA11,0.0
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,4.736862953800049
SlogP_VSA2,11.125968545077296
SlogP_VSA3,17.950626882825887
SlogP_VSA4,6.923737199690624
SlogP_VSA5,27.245139078037248
SlogP_VSA6,82.13024254992092
SlogP_VSA7,0.0
SlogP_VSA8,11.257379486545457
SlogP_VSA9,0.0
SpAD_Dzare,290.7385380044866
SpAbs_Dzpe,292.3873402458964
SpAbs_Dzse,293.63366416925294
SpDiam_DzZ,230.37267954583996
SpDiam_Dzi,237.13859774705008
SpDiam_Dzm,230.43855083162993
SpDiam_Dzp,351.4884626435231
SpDiam_Dzv,289.210486130345
SpMAD_Dzpe,10.129027546250414
SpMAD_Dzse,10.169691034187773
SpMax_Dzpe,146.9210645537927
SpMax_Dzse,147.50820058172985
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,29
AETA_beta_s,0.6379310344827587
AETA_eta_BR,0.01912771117815261
AETA_eta_FL,0.29557006971898586
AETA_eta_RL,0.48977620476574724
DetourIndex,4114
EState_VSA1,5.969305287951849
EState_VSA2,6.606881964512918
EState_VSA3,23.68009270836826
EState_VSA4,22.384282469939446
EState_VSA5,6.263162995639057
EState_VSA6,36.59499833794711
EState_VSA7,37.255572541998674
EState_VSA8,5.156663257125445
EState_VSA9,18.413971781626792
ETA_beta_ns,22.0
ETA_shape_p,0.06142506142506141
ETA_shape_x,0.0
ETA_shape_y,0.2948402948402948
GhoseFilter,True
LogEE_Dzare,145.4249324222783
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,289.23562566354224
SpDiam_Dzpe,229.57445418149842
SpDiam_Dzse,230.5098229671786
SpMAD_Dzare,10.025466827740917
SpMax_Dzare,145.4249324222783
TopoPSA(NO),74.7
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,10.300451596129097
VSA_EState9,56.03288173720425
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7586206896551724
EState_VSA10,4.794537184071822
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.032183908045976956
FilterItLogS,-6.744436047483353
SpDiam_Dzare,227.14209832676102
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6298611111111111
ETA_epsilon_2,0.8459770114942523
ETA_epsilon_3,0.4432098765432096
ETA_epsilon_4,0.5398989898989893
ETA_epsilon_5,0.8459770114942523
AETA_beta_ns_d,0.017241379310344827
ETA_dEpsilon_A,0.1866512345679015
ETA_dEpsilon_B,0.08996212121212177
ETA_dEpsilon_C,-0.09668911335577973
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.47058823529411764
TopoShapeIndex,0.8888888888888888
CDK Descriptors
FMFDescriptor,0.9310344827586207
MDEDescriptor,"0.0,1.9651127696964568,1.888548373718357,0.0,15.86957339940638,23.242279261578553,0.0,6.584504843204429,0.0,0.0,0.0,0.7721947901921795,0.8383358509912194,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,58.259066999999966
BCUTDescriptor,"11.849999999999989,15.998946168851441,-0.34078191903594046,0.29364124045279494,4.769358475805868,9.86587093884747"
BPolDescriptor,29.392932999999996
TPSADescriptor,74.7
ALOGPDescriptor,"5.0526,25.52876676,107.56529999999998"
XLogPDescriptor,4.706
VAdjMaDescriptor,6.0
WeightDescriptor,389.12632285999996
ChiPathDescriptor,"20.053830996061407,14.203509938206668,12.343705945061558,10.600914973295563,8.459110217563067,6.148772910240766,4.176783690113233,2.993065012502291,15.830871840467882,9.121273545771803,6.4527294195267295,4.455133290227637,2.833725704967037,1.7117885719285826,0.897900193210895,0.5195230740176608"
ChiChainDescriptor,"0.0,0.0,0.2405626121623441,0.5072794607297353,0.5276930262086894,0.0,0.0,0.062105483295301224,0.1380006609638052,0.1079881248522439"
AtomCountDescriptor,48
BondCountDescriptor,32
SmallRingDescriptor,"4,4,4,4,0,0,2,2,0,0,0"
ChiClusterDescriptor,"1.4851516715641369,0.0,0.3376731123622283,0.0,0.6405779649768474,0.0,0.08837141590179112,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,13,4,3,0,0,0"
ZagrebIndexDescriptor,150.0
LargestChainDescriptor,18
MannholdLogPDescriptor,3.3299999999999996
WeightedPathDescriptor,"59.64707898192767,2.056795826963023,17.7882452400331,14.700584424962344,3.0876608150707696"
FractionalPSADescriptor,0.1919685089689386
WienerNumbersDescriptor,"2703.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.7722329111300725,5.574880801264296,6.547335772360376,1.2759215703464062,1.487379839372883,1.4352717311056864"
FractionalCSP3Descriptor,0.13043478260869565
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,2,0,0,12,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,11
PetitjeanNumberDescriptor,0.47058823529411764
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.203125,11.039480800432667,6.035714285714286"
AromaticAtomsCountDescriptor,22
AromaticBondsCountDescriptor,22
FragmentComplexityDescriptor,1789.06
HBondAcceptorCountDescriptor,2
HybridizationRatioDescriptor,0.13043478260869565
AutocorrelationDescriptorMass,"33.23232547898121,35.37637934730757,47.926026583540484,45.314015412577675,42.0877752829676"
PetitjeanShapeIndexDescriptor,"0.8888888888888888,NaN"
RotatableBondsCountDescriptor,8
AutocorrelationDescriptorCharge,"0.6408683113478917,-0.3200288860761153,0.09267163980378414,-0.19951240129846096,0.18455713001326168"
EccentricConnectivityIndexDescriptor,842
AutocorrelationDescriptorPolarizability,"1676.772111162122,1934.4223670280278,2596.653040417264,2400.3510212007222,2126.3527770825694"
