DLiP-ID,P0009F
AATSC5Z,-1.4359478731251536
AATSC5c,-0.0005892902833111481
AATSC5d,-0.13349397590361445
AATSC5i,-0.28397777580837047
AATSC5m,-6.932196158593556
AATSC5p,-0.05341513931775108
AATSC5s,-0.04280961476431185
AATSC5v,-12.27034100206227
AATSC6Z,0.4799140708915142
AATSC6c,0.0003491078170476455
AATSC6d,-0.025263157894736845
AATSC6i,-0.021712309306746457
AATSC6m,2.1682739692803388
AATSC6p,-0.006522011776458701
AATSC6s,-0.03500785735322696
AATSC6v,-2.150437539672449
AATSC7Z,2.2789115646258504
AATSC7c,0.0004599752531519223
AATSC7d,0.019710144927536245
AATSC7i,-0.004529986627492905
AATSC7m,10.868709794735278
AATSC7p,0.04835361944023009
AATSC7s,0.03266784569138681
AATSC7v,8.982483963745649
AATSC8Z,-1.1817750355956336
AATSC8c,-0.0014854515746311383
AATSC8d,0.05395348837209305
AATSC8i,-0.07932297139767304
AATSC8m,-5.355279683910774
AATSC8p,0.004560583468397009
AATSC8s,-0.04206886169999525
AATSC8v,-0.432896193116344
ATS0are,214.52870000000001
ATS1are,239.845
ATS2are,391.0680000000001
ATS3are,491.9340000000001
ATS4are,522.9069000000001
ATS5are,505.365
ATS6are,553.4971
ATS7are,397.229
ATS8are,256.54600000000005
ATSC0dv,127.5400352733686
ATSC0pe,3.114474285714284
ATSC0se,2.0575649714285706
ATSC1dv,49.55794406651551
ATSC1pe,0.5571907755102028
ATSC1se,0.3801052595918366
ATSC2dv,17.15844797178132
ATSC2pe,0.18757199999999818
ATSC2se,-0.07401206285714294
ATSC3dv,-25.433751574703933
ATSC3pe,-0.42409338775510347
ATSC3se,-0.2527057640816326
ATSC4dv,-74.16910052910052
ATSC4pe,-1.4210040000000006
ATSC4se,-0.7659181885714282
ATSC5dv,-56.399879062736204
ATSC5pe,-1.0221704489795909
ATSC5se,-0.4139743036734692
ATSC6dv,-27.010783572688354
ATSC6pe,0.039858367346941814
ATSC6se,0.16355293469387763
ATSC7dv,10.412607709750553
ATSC7pe,0.5533106938775525
ATSC7se,0.04748608489795915
ATSC8dv,0.7111312673217367
ATSC8pe,-0.6759198367346938
ATSC8se,-0.5812461648979591
AXp-0dv,0.5801126288725008
AXp-1dv,0.2987742906770577
AXp-2dv,0.15888632968673194
AXp-3dv,0.08108520226608983
AXp-4dv,0.04216654372250986
AXp-5dv,0.023137903667081006
AXp-6dv,0.011815469348525552
AXp-7dv,0.0062502299420013575
BertzCT,878.357743670421
ECIndex,382
ETA_eta,15.130829037801396
GATS1dv,0.4503242675631708
GATS1pe,0.5224249096650545
GATS1se,0.5387656818278632
GATS2dv,0.8460339058885423
GATS2pe,0.7403303000817281
GATS2se,0.7820680270720872
GATS3dv,1.0715393482764484
GATS3pe,1.0026707940364639
GATS3se,1.032350414265716
GATS4dv,1.2687961866938071
GATS4pe,1.1992591885873576
GATS4se,1.1751316877932116
GATS5dv,1.0589168408927876
GATS5pe,0.9308585250027634
GATS5se,0.8060676641525056
GATS6dv,1.0525956252336264
GATS6pe,0.9159629832167571
GATS6se,0.7791525067371666
GATS7dv,0.9964307221237269
GATS7pe,0.9436756747902805
GATS7se,0.9644785406177182
GATS8dv,1.0274503710114533
GATS8pe,1.519703266100508
GATS8se,1.7390293769184026
LogEE_A,4.053143152218693
LogEE_D,89.47911357177337
MATS1dv,0.3578913452569629
MATS1pe,0.16477966520037818
MATS1se,0.17015110311728684
MATS2dv,0.07474101034237776
MATS2pe,0.033458830321588785
MATS2se,-0.019983725067920736
MATS3dv,-0.08834965242176086
MATS3pe,-0.06032783010909106
MATS3se,-0.05441298401957693
MATS4dv,-0.24230659667677057
MATS4pe,-0.19010752559936753
MATS4se,-0.15510206627878884
MATS5dv,-0.18647541912233753
MATS5pe,-0.13839758879195968
MATS5se,-0.08484178136618707
MATS6dv,-0.07802523572244553
MATS6pe,0.0047149728355418506
MATS6se,0.029285269334200517
MATS7dv,0.041412545657609004
MATS7pe,0.09011628254818903
MATS7se,0.01170662644822039
MATS8dv,0.004538400624449717
MATS8pe,-0.17664853150133564
MATS8se,-0.22993555493565557
MAXaaCH,2.0923859739368997
MAXaasC,1.1133796296296299
MAXdssC,0.9565432098765433
MAXsCH3,1.9646795958971284
MDEC-12,1.5494488869715346
MDEC-13,2.3281070952562635
MDEC-22,10.279007579774024
MDEC-23,22.515241858252462
MDEC-33,10.569826538086142
MDEN-22,0.25
MINaaCH,1.8861478804484757
MINaasC,0.7205441127068116
MINdssC,0.9565432098765433
MINsCH3,1.9646795958971284
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.1827731092436973
SM1_Dzi,0.7552942693890363
SM1_Dzm,1.195450703340925
SM1_Dzp,-1.8847129465743477
SM1_Dzv,-0.9543551048072738
SddssSe,0
SpAD_Dt,523.5795472953951
SpAbs_A,29.439366229671055
SpAbs_D,178.9582271435468
SpMAD_A,1.3381530104395936
SpMAD_D,8.134464870161214
SpMax_A,2.504403279536983
SpMax_D,89.47911357177337
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,38.39
TpiPC10,9.10094917457929
VAdjMat,5.643856189774724
VE1_DzZ,4.62987916266524
VE1_Dzi,4.620754275854922
VE1_Dzm,4.630070528344336
VE1_Dzp,4.6221924634785285
VE1_Dzv,4.623361258962447
VE2_DzZ,0.21044905284842
VE2_Dzi,0.2100342852661328
VE2_Dzm,0.21045775128837893
VE2_Dzp,0.21009965743084222
VE2_Dzv,0.21015278449829305
VE3_DzZ,2.320988129345428
VE3_Dzi,2.3190153153039974
VE3_Dzm,2.321029461250138
VE3_Dzp,2.319326512084802
VE3_Dzv,2.319579346155152
VR1_DzZ,124.87499599726051
VR1_Dzi,125.59046119650156
VR1_Dzm,124.85816420937404
VR1_Dzp,125.85246685170524
VR1_Dzv,125.70566505778118
VR2_DzZ,5.67613618169366
VR2_Dzi,5.708657327113707
VR2_Dzm,5.6753711004260925
VR2_Dzp,5.720566675077511
VR2_Dzv,5.71389386626278
VR3_DzZ,5.615770565279018
VR3_Dzi,5.621483665626607
VR3_Dzm,5.615635767097646
VR3_Dzp,5.623567683276772
VR3_Dzv,5.6224005430259325
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.02282177322938192
Xch-6dv,0.10592564600882601
Xch-7dv,0.13817325643151573
Xpc-4dv,1.4587051774659474
Xpc-5dv,2.083606472700923
Xpc-6dv,2.8125684636346335
Zagreb1,122.0
Zagreb2,148.0
fragCpx,163.04
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,0
n6aRing,2
n7ARing,1
n7FRing,0
n7HRing,1
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,1
nBondsA,17
nBondsD,1
nBondsM,18
nBondsO,25
nBondsS,20
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,4
naHRing,1
AATS0are,6.129391428571429
AATS1are,6.31171052631579
AATS2are,6.207428571428573
AATS3are,6.227012658227849
AATS4are,6.2250821428571435
AATS5are,6.0887349397590365
AATS6are,5.826285263157895
AATS7are,5.756942028985507
AATS8are,5.966186046511629
AATSC0dv,3.6440010078105316
AATSC0pe,0.0889849795918367
AATSC0se,0.05878757061224488
AATSC1dv,1.3041564228030398
AATSC1pe,0.014662915145005336
AATSC1se,0.010002769989258859
AATSC2dv,0.2723563170124019
AATSC2pe,0.0029773333333333045
AATSC2se,-0.0011747946485260784
AATSC3dv,-0.32194622246460675
AATSC3pe,-0.005368270731077259
AATSC3se,-0.0031988071402738304
AATSC4dv,-0.8829654824892919
AATSC4pe,-0.016916714285714292
AATSC4se,-0.009118073673469384
AATSC5dv,-0.6795166152136892
AATSC5pe,-0.012315306614211938
AATSC5se,-0.004987642212933364
AATSC6dv,-0.28432403760724584
AATSC6pe,0.00041956176154675593
AATSC6se,0.0017216098388829224
AATSC7dv,0.15090735811232686
AATSC7pe,0.00801899556344279
AATSC7se,0.0006882041289559297
AATSC8dv,0.016537936449342715
AATSC8pe,-0.015719065970574275
AATSC8se,-0.013517352672045561
AETA_eta,0.6877649562636998
ATSC0are,2.870274285714284
ATSC1are,0.6624422040816308
ATSC2are,0.07904057142856993
ATSC3are,-0.18404767346938952
ATSC4are,-1.1413611428571442
ATSC5are,-0.9507333061224487
ATSC6are,-0.23161020408162972
ATSC7are,0.276267836734696
ATSC8are,-0.5496569795918362
BCUTZ-1h,17.001102801887193
BCUTZ-1l,5.678181783462755
BCUTc-1h,0.40185969910678015
BCUTc-1l,-0.4626086647454822
BCUTd-1h,3.2697605197703608
BCUTd-1l,0.9929585180861723
BCUTi-1h,14.565033666802472
BCUTi-1l,10.93926573632955
BCUTm-1h,35.45051727539189
BCUTm-1l,11.689841508470971
BCUTp-1h,2.2078335473787383
BCUTp-1l,0.7157594903702513
BCUTs-1h,3.5537704399660455
BCUTs-1l,1.3047194300933407
BCUTv-1h,22.45586397504438
BCUTv-1l,14.681778626118762
BalabanJ,1.5480004635480251
Diameter,10
ETA_beta,32.0
GATS1are,0.5359335598850841
GATS2are,0.8057799685976584
GATS3are,1.0159814984004405
GATS4are,1.2692726727958308
GATS5are,1.008499394613681
GATS6are,0.9786737522766419
GATS7are,0.9719709375132184
GATS8are,1.3236584425422622
HybRatio,0.1111111111111111
Lipinski,True
LogEE_Dt,259.6099493951063
MATS1are,0.21257345974742145
MATS2are,0.015298687233474668
MATS3are,-0.028408472634455877
MATS4are,-0.16568700253634325
MATS5are,-0.1396771162628128
MATS6are,-0.029728892326655803
MATS7are,0.048823159483651235
MATS8are,-0.15587193815364117
MAXssCH2,0.48890188019652303
MINssCH2,0.48890188019652303
NsssssAs,0
RotRatio,0.04
SM1_Dzpe,0.7741273259687342
SM1_Dzse,0.7388049591049789
SMR_VSA1,4.523094936973348
SMR_VSA2,0.0
SMR_VSA3,5.156663257125445
SMR_VSA4,4.992404732635669
SMR_VSA5,13.4684936056032
SMR_VSA6,0.0
SMR_VSA7,76.13464825855111
SMR_VSA8,0.0
SMR_VSA9,11.126902983393991
SpAD_DzZ,134.30809125389655
SpAD_Dzi,136.11685033273463
SpAD_Dzm,134.24835447382208
SpAD_Dzp,151.19840278277894
SpAD_Dzv,146.78715905821875
SpAbs_Dt,523.5795472953951
SpDiam_A,4.90550358944366
SpDiam_D,128.41985321516268
SpMAD_Dt,23.799070331608867
SpMax_Dt,259.6099493951063
SsssssAs,0
VE1_Dzpe,4.622743040340271
VE1_Dzse,4.623368678364476
VE2_Dzpe,0.2101246836518305
VE2_Dzse,0.21015312174383982
VE3_Dzpe,2.3194456209443857
VE3_Dzse,2.319580950917502
VMcGowan,220.40999999999974
VR1_Dzpe,125.44174789066021
VR1_Dzse,125.40733161525617
VR2_Dzpe,5.701897631393646
VR2_Dzse,5.700333255238917
VR3_Dzpe,5.620298850946619
VR3_Dzse,5.62002445268542
mZagreb1,5.888888888888889
mZagreb2,4.749999999999999
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,0
n7AHRing,1
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,9
nBondsKS,29
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.08200783673469383
AATSC1are,0.017432689581095548
AATSC2are,0.0012546122448979355
AATSC3are,-0.002329717385688475
AATSC4are,-0.013587632653061241
AATSC5are,-0.011454618146053598
AATSC6are,-0.0024380021482276813
AATSC7are,0.004003881691807189
AATSC8are,-0.012782720455624098
AETA_beta,1.4545454545454546
BCUTdv-1h,6.033252380001627
BCUTdv-1l,0.7740018596553411
BCUTpe-1h,3.5150359722890383
BCUTpe-1l,2.2268994729183422
BCUTse-1h,3.7232186687442352
BCUTse-1l,2.42277948894873
ETA_alpha,10.847619047619048
ETA_dBeta,4.0
ETA_eta_B,0.17703011935521218
ETA_eta_F,21.385103942737125
ETA_eta_L,4.308146239576346
ETA_eta_R,36.51593298053852
ETA_psi_1,0.6145130833558134
LabuteASA,132.79850898482007
LogEE_DzZ,67.2078080410048
LogEE_Dzi,68.09275672406682
LogEE_Dzm,67.17851590524472
LogEE_Dzp,75.11500183986229
LogEE_Dzv,73.17668064165318
PEOE_VSA1,4.523094936973348
PEOE_VSA2,4.992404732635669
PEOE_VSA3,0.0
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,53.155805558127625
PEOE_VSA7,24.619922828310838
PEOE_VSA8,16.149536297135317
PEOE_VSA9,16.96906448931616
SM1_Dzare,0.7736575644518693
SpAD_Dzpe,136.28067360342848
SpAD_Dzse,136.53988211117587
SpAbs_DzZ,133.23284297276592
SpAbs_Dzi,135.4302191787447
SpAbs_Dzm,133.16158110714852
SpAbs_Dzp,152.1147166262989
SpAbs_Dzv,147.30771638811362
SpDiam_Dt,346.02469171546244
SpMAD_DzZ,6.10491323881348
SpMAD_Dzi,6.187129560578847
SpMAD_Dzm,6.102197930628276
SpMAD_Dzp,6.872654671944497
SpMAD_Dzv,6.672143593555398
SpMax_DzZ,67.2078080410048
SpMax_Dzi,68.09275672406682
SpMax_Dzm,67.17851590524472
SpMax_Dzp,75.11500183986229
SpMax_Dzv,73.17668064165318
VE1_Dzare,4.620968737828259
VE2_Dzare,0.21004403353764814
VE3_Dzare,2.3190617269900127
VR1_Dzare,125.55309210954637
VR2_Dzare,5.706958732252108
VR3_Dzare,5.621186074175511
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,17
nAromBond,17
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.4930735930735931
AETA_dBeta,0.18181818181818182
AETA_eta_B,0.008046823607055099
AETA_eta_F,0.9720501792153239
AETA_eta_L,0.1958248290716521
AETA_eta_R,1.6598151354790238
BCUTare-1h,3.5694630389385607
BCUTare-1l,2.1770445027165803
ETA_beta_s,14.0
ETA_dPsi_A,0.09948691664418652
ETA_dPsi_B,0.0
ETA_eta_BR,0.5210301193552122
ETA_eta_FL,6.4290372034415375
ETA_eta_RL,10.737183443017884
LogEE_Dzpe,68.17552440744008
LogEE_Dzse,68.30352309918362
PEOE_VSA10,6.544756405912575
PEOE_VSA11,5.760247418874442
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,0.0
SlogP_VSA2,10.868348259896148
SlogP_VSA3,6.544756405912575
SlogP_VSA4,6.923737199690624
SlogP_VSA5,22.581078397116894
SlogP_VSA6,58.046436217301896
SlogP_VSA7,5.022633313741326
SlogP_VSA8,11.126902983393991
SlogP_VSA9,0.0
SpAD_Dzare,136.20214684207104
SpAbs_Dzpe,135.57692148891147
SpAbs_Dzse,135.86824123926226
SpDiam_DzZ,98.25841730290296
SpDiam_Dzi,99.18606969799274
SpDiam_Dzm,98.22446307491006
SpDiam_Dzp,109.01300999686867
SpDiam_Dzv,106.43348691404037
SpMAD_Dzpe,6.1945760728831125
SpMAD_Dzse,6.206358277780722
SpMax_Dzpe,68.17552440744008
SpMax_Dzse,68.30352309918362
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,22
AETA_beta_s,0.6363636363636364
AETA_eta_BR,0.023683187243418734
AETA_eta_FL,0.29222896379279717
AETA_eta_RL,0.4880537928644493
DetourIndex,2831
EState_VSA1,0.0
EState_VSA2,0.0
EState_VSA3,6.544756405912575
EState_VSA4,44.44229969702291
EState_VSA5,0.0
EState_VSA6,0.0
EState_VSA7,43.321939610460284
EState_VSA8,17.289397394048667
EState_VSA9,21.116439559841535
ETA_beta_ns,18.0
ETA_shape_p,0.11194029850746269
ETA_shape_x,0.0
ETA_shape_y,0.3687445127304653
GhoseFilter,True
LogEE_Dzare,68.13623967396515
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,135.49882178347838
SpDiam_Dzpe,99.38292749369714
SpDiam_Dzse,99.59342397106347
SpMAD_Dzare,6.191006674639593
SpMax_Dzare,68.13623967396515
TopoPSA(NO),38.39
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.448706590660955
VSA_EState9,34.999490947303144
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.8181818181818182
EState_VSA10,0.0
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.006926406926406902
FilterItLogS,-6.634269483969587
SpDiam_Dzare,99.26489335796859
ETA_beta_ns_d,0.5
ETA_epsilon_1,0.6157823129251702
ETA_epsilon_2,0.8023809523809522
ETA_epsilon_3,0.446666666666667
ETA_epsilon_4,0.5255587949465503
ETA_epsilon_5,0.8023809523809522
AETA_beta_ns_d,0.022727272727272728
ETA_dEpsilon_A,0.16911564625850317
ETA_dEpsilon_B,0.09022351797861983
ETA_dEpsilon_C,-0.07889212827988334
ETA_dEpsilon_D,0.0
PetitjeanIndex,0.5
TopoShapeIndex,1.0
CDK Descriptors
FMFDescriptor,0.9090909090909091
MDEDescriptor,"0.0,1.5494488869715346,2.3281070952562635,0.0,10.279007579774024,22.515241858252462,0.0,10.569826538086142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.0"
APolDescriptor,45.53030899999999
BCUTDescriptor,"11.900000000000006,34.96885361297242,-0.27661016929150645,0.20396837244224486,6.1447544957220215,11.440178223490852"
BPolDescriptor,17.867690999999997
TPSADescriptor,38.39
ALOGPDescriptor,"4.4075,19.42605625,88.91619999999999"
XLogPDescriptor,4.832000000000001
VAdjMaDescriptor,5.643856189774724
WeightDescriptor,308.07164082
ChiPathDescriptor,"15.104083527755582,10.737183443017882,9.765387138373965,8.650188545042115,7.55245075362127,6.382866147057109,4.58176128511804,3.4783890828390103,12.762477835195018,7.469357266926443,5.719907868722349,4.135345315570582,2.9938246042981986,2.1286871373714518,1.252439750943708,0.7812787427501696"
ChiChainDescriptor,"0.0,0.0,0.09622504486493763,0.386488648831137,0.5100227954495592,0.0,0.0,0.02282177322938192,0.105925646008826,0.12829113874348952"
AtomCountDescriptor,35
BondCountDescriptor,25
SmallRingDescriptor,"4,3,2,3,0,0,1,2,1,0,0"
ChiClusterDescriptor,"1.377070129898636,0.0,0.3586363897051339,0.0,0.7190270190965409,0.0,0.11963990529812812,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,0,12,4,2,0,0,0"
ZagrebIndexDescriptor,122.0
LargestChainDescriptor,11
MannholdLogPDescriptor,3.0
WeightedPathDescriptor,"45.96419084847945,2.089281402203611,11.827031435610262,3.0902399915563734,6.209804393476417"
FractionalPSADescriptor,0.12461387194815018
WienerNumbersDescriptor,"951.0,40.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.5519720158139347,6.22673978335104,9.047644297196905,1.4587051774659479,2.083606472700922,2.526551220786956"
FractionalCSP3Descriptor,0.1111111111111111
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,1,0,0,8,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,0
LargestPiSystemDescriptor,19
PetitjeanNumberDescriptor,0.5
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"15.5232,6.481481481481482,2.9219530949634756"
AromaticAtomsCountDescriptor,17
AromaticBondsCountDescriptor,17
FragmentComplexityDescriptor,982.04
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.1111111111111111
AutocorrelationDescriptorMass,"31.207379545942686,28.335870013178614,41.896908809356546,46.28446036247104,41.47130040437537"
PetitjeanShapeIndexDescriptor,"1.0,NaN"
RotatableBondsCountDescriptor,1
AutocorrelationDescriptorCharge,"0.22518258183756046,-0.04702740023310273,-0.1040373770212474,0.05672328999999737,0.006810485171121392"
EccentricConnectivityIndexDescriptor,382
AutocorrelationDescriptorPolarizability,"1718.689341619283,2071.314205924554,3002.489893324276,3353.2660279773017,2892.7201792292803"
