DLiP-ID,C003AD
AATSC6Z,8.597505668934238
AATSC6c,0.010262632719205838
AATSC6d,-0.03276643990929703
AATSC6i,-0.28853710217850914
AATSC6m,52.23630220000005
AATSC6p,-0.047469774160550024
AATSC6s,1.179329201387917
AATSC6v,-12.078023518592676
AATSC7Z,2.407029478458049
AATSC7c,-0.011114487568774855
AATSC7d,0.4529478458049887
AATSC7i,0.6201013936973614
AATSC7m,14.367146999999962
AATSC7p,0.09378017159174964
AATSC7s,-3.206999306352628
AATSC7v,-5.074508782290002
AATSC8Z,-12.450113378684806
AATSC8c,0.0030449365805746767
AATSC8d,0.655328798185941
AATSC8i,1.0685118997879317
AATSC8m,-71.92795500000004
AATSC8p,0.09281979401624965
AATSC8s,1.0119854411815021
AATSC8v,54.397901216039386
ATS0are,143.3052
ATS1are,146.4
ATS2are,231.92000000000002
ATS3are,286.05
ATS4are,281.13000000000005
ATS5are,238.756
ATS6are,132.18959999999998
ATS7are,59.09
ATS8are,20.548000000000002
ATSC0dv,96.79182180416747
ATSC0pe,3.3554952380952363
ATSC0se,2.704073809523808
ATSC1dv,28.256173617137755
ATSC1pe,-0.4249378684807258
ATSC1se,-0.3601969433106581
ATSC2dv,31.27556774881877
ATSC2pe,1.0574460317460315
ATSC2se,0.5787323174603161
ATSC3dv,-43.138480632307804
ATSC3pe,0.9012571428571408
ATSC3se,0.7225769523809527
ATSC4dv,-16.050312763422692
ATSC4pe,-0.5188188208616766
ATSC4se,-0.3628395147392294
ATSC5dv,-53.35166055448242
ATSC5pe,-2.073501360544217
ATSC5se,-1.5370605306122436
ATSC6dv,22.092967411015625
ATSC6pe,0.38023310657596376
ATSC6se,0.22710565759637238
ATSC7dv,-41.84942875183909
ATSC7pe,-1.3759791383219961
ATSC7se,-0.7661664988662114
ATSC8dv,24.369263022996126
ATSC8pe,0.3765532879818607
ATSC8se,0.14581165532879714
AXp-0dv,0.72308884927032
AXp-1dv,0.35691399050579153
AXp-2dv,0.19541056614630073
AXp-3dv,0.11723615780972804
AXp-4dv,0.05176962346391632
AXp-5dv,0.028029830912174647
AXp-6dv,0.01798564513687772
AXp-7dv,0.009745454176467256
BertzCT,601.6194821521426
ECIndex,167
ETA_eta,11.398920640368448
GATS1dv,0.46015477882157696
GATS1pe,0.7660026313365403
GATS1se,0.8390938924042859
GATS2dv,0.6316134718508611
GATS2pe,0.5453740417282811
GATS2se,0.6372848022076041
GATS3dv,1.0808409581410543
GATS3pe,0.7286412906192262
GATS3se,0.78005901149148
GATS4dv,0.997919261416746
GATS4pe,0.9367694955155629
GATS4se,0.917325483208726
GATS5dv,1.4525365561108914
GATS5pe,1.5523623414233563
GATS5se,1.482143036388659
GATS6dv,0.8950239778213589
GATS6pe,1.0620488920803686
GATS6se,1.0243390880250345
GATS7dv,2.408191871160883
GATS7pe,3.04105631983924
GATS7se,2.7162151506853425
GATS8dv,0.0017360806486226756
GATS8pe,0.43033886134187843
GATS8se,0.36345993831177115
LogEE_A,3.645235662796324
LogEE_D,44.42895078317738
MATS1dv,0.27865786164926526
MATS1pe,-0.1208830536301892
MATS1se,-0.12715050667899613
MATS2dv,0.1938732043628432
MATS2pe,0.18908315286651325
MATS2se,0.1284134291206123
MATS3dv,-0.22284155741787284
MATS3pe,0.1342956968952136
MATS3se,0.13360895509509035
MATS4dv,-0.08098333817716326
MATS4pe,-0.07551095008792358
MATS4se,-0.06553101199406434
MATS5dv,-0.3215333838129573
MATS5pe,-0.3604661531285805
MATS5se,-0.33158068381833045
MATS6dv,0.23966503935116146
MATS6pe,0.11898236581357668
MATS6se,0.08818581047467204
MATS7dv,-1.1349590123000217
MATS7pe,-1.0764268704924698
MATS7se,-0.7437618945312657
MATS8dv,1.3217917432071842
MATS8pe,0.5891543935037645
MATS8se,0.28309552342100924
MAXaaCH,1.7068055555555555
MAXaaaC,0.7834722222222223
MAXaasC,0.7934722222222224
MAXsCH3,1.8123256802721088
MDEC-12,0.5773502691896258
MDEC-13,2.7346873605860256
MDEC-22,1.0
MDEC-23,5.839315828476611
MDEC-33,10.076682380093521
MDEO-11,0.16666666666666669
MDEO-12,0.7071067811865476
MINaaCH,1.5474730725623582
MINaaaC,0.36175925925925956
MINaasC,0.04849300831443726
MINsCH3,1.8123256802721088
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,2.407142857142857
SM1_Dzi,0.613106530954242
SM1_Dzm,2.4471609743805827
SM1_Dzp,-2.3419647602305704
SM1_Dzv,-0.7488757209093144
SddssSe,0
SpAD_Dt,225.69772170215958
SpAbs_A,18.82334736690622
SpAbs_D,88.85790156635476
SpMAD_A,1.2548898244604145
SpMAD_D,5.9238601044236505
SpMax_A,2.46682860016492
SpMax_D,44.42895078317738
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,50.44
TpiPC10,8.37275702152802
VAdjMat,5.0
VE1_DzZ,3.8172721916411194
VE1_Dzi,3.805571042468113
VE1_Dzm,3.8171257815974946
VE1_Dzp,3.785840472933245
VE1_Dzv,3.8039067624536997
VE2_DzZ,0.25448481277607465
VE2_Dzi,0.25370473616454087
VE2_Dzm,0.2544750521064996
VE2_Dzp,0.2523893648622163
VE2_Dzv,0.25359378416357997
VE3_DzZ,1.7450011896880082
VE3_Dzi,1.7419311650255633
VE3_Dzm,1.7449628343274006
VE3_Dzp,1.7367330239624457
VE3_Dzv,1.7414937420949457
VR1_DzZ,67.42255476325053
VR1_Dzi,68.99068481822374
VR1_Dzm,67.38527888586968
VR1_Dzp,69.53997030794163
VR1_Dzv,69.01539790440054
VR2_DzZ,4.494836984216702
VR2_Dzi,4.5993789878815825
VR2_Dzm,4.492351925724646
VR2_Dzp,4.635998020529442
VR2_Dzv,4.6010265269600366
VR3_DzZ,4.616444710451124
VR3_Dzi,4.63943660095731
VR3_Dzm,4.615891688014344
VR3_Dzp,4.64736680770967
VR3_Dzv,4.6397947458441635
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.0
Xch-6dv,0.03359109241032905
Xch-7dv,0.12592105272563808
Xpc-4dv,2.227361989731744
Xpc-5dv,2.4426003020272016
Xpc-6dv,3.268746385389522
Zagreb1,80.0
Zagreb2,97.0
fragCpx,46.05
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,0
n5FRing,0
n5HRing,0
n5aRing,0
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,11
nBondsD,1
nBondsM,12
nBondsO,16
nBondsS,10
nBondsT,0
nFARing,0
nFHRing,1
nFaRing,1
nHetero,5
naHRing,1
AATS0are,6.824057142857144
AATS1are,6.654545454545455
AATS2are,6.626285714285714
AATS3are,6.810714285714286
AATS4are,6.537906976744187
AATS5are,6.6321111111111115
AATS6are,6.60948
AATS7are,7.38625
AATS8are,5.1370000000000005
AATSC0dv,4.6091343716270226
AATSC0pe,0.1597854875283446
AATSC0se,0.1287654195011337
AATSC1dv,1.284371528051716
AATSC1pe,-0.019315357658214807
AATSC1se,-0.01637258833230264
AATSC2dv,0.8935876499662505
AATSC2pe,0.030212743764172326
AATSC2se,0.016535209070294744
AATSC3dv,-1.0271066817216143
AATSC3pe,0.021458503401360494
AATSC3se,0.017204213151927446
AATSC4dv,-0.373263087521458
AATSC4pe,-0.012065553973527364
AATSC4se,-0.008438128249749521
AATSC5dv,-1.4819905709578451
AATSC5pe,-0.05759726001511714
AATSC5se,-0.0426961258503401
AATSC6dv,1.1046483705507812
AATSC6pe,0.01901165532879819
AATSC6se,0.011355282879818619
AATSC7dv,-5.2311785939798865
AATSC7pe,-0.17199739229024952
AATSC7se,-0.09577081235827642
AATSC8dv,6.0923157557490315
AATSC8pe,0.09413832199546518
AATSC8se,0.036452913832199285
AETA_eta,0.7599280426912299
ATSC0are,3.5207999999999986
ATSC1are,-0.45360000000000006
ATSC2are,1.1131999999999997
ATSC3are,0.28919999999999935
ATSC4are,0.0132000000000006
ATSC5are,-2.2159999999999993
ATSC6are,0.6611999999999998
ATSC7are,-1.5400000000000005
ATSC8are,0.37240000000000084
BCUTZ-1h,35.00142582540353
BCUTZ-1l,5.671253168936535
BCUTc-1h,0.5103999855903316
BCUTc-1l,-0.49667251764575004
BCUTd-1h,3.298805046869264
BCUTd-1l,0.9775967344281867
BCUTi-1h,13.651234380987294
BCUTi-1l,10.930083841455295
BCUTm-1h,79.90518183887907
BCUTm-1l,11.683665772864638
BCUTp-1h,3.0601982751807437
BCUTp-1l,0.7204591066423731
BCUTs-1h,7.008281999210778
BCUTs-1l,1.0422460009052212
BCUTv-1h,26.524931539489536
BCUTv-1l,14.698089896413265
BalabanJ,2.1492033248969333
Diameter,7
ETA_beta,20.5
GATS1are,0.8075643965214518
GATS2are,0.5640276560521962
GATS3are,0.838608108546759
GATS4are,0.83001749073942
GATS5are,1.5630286046100634
GATS6are,0.9165530561236085
GATS7are,3.269001363326517
GATS8are,0.2070552147239265
HybRatio,0.1
Lipinski,True
LogEE_Dt,112.84886085107979
MATS1are,-0.12297824874511998
MATS2are,0.18970688479890938
MATS3are,0.04107021131561001
MATS4are,0.0018309792171970212
MATS5are,-0.36715140498371585
MATS6are,0.19718813905930474
MATS7are,-1.1481765507839137
MATS8are,0.5552999318336757
NsssssAs,0
RotRatio,0.0
SM1_Dzpe,1.0531898177247017
SM1_Dzse,1.0393644876403494
SMR_VSA1,9.523678331894054
SMR_VSA2,0.0
SMR_VSA3,0.0
SMR_VSA4,0.0
SMR_VSA5,6.923737199690624
SMR_VSA6,0.0
SMR_VSA7,37.06174816343485
SMR_VSA8,0.0
SMR_VSA9,5.749511833283905
SpAD_DzZ,53.680282803893476
SpAD_Dzi,60.919763931713675
SpAD_Dzm,53.70304292580588
SpAD_Dzp,75.37809667635764
SpAD_Dzv,67.79403698774757
SpAbs_Dt,225.69772170215947
SpDiam_A,4.933657200329842
SpDiam_D,62.87999074092386
SpMAD_Dt,15.046514780143973
SpMax_Dt,112.84886085107979
SsssssAs,0
VE1_Dzpe,3.80750698853438
VE1_Dzse,3.8078425206062056
VE2_Dzpe,0.2538337992356253
VE2_Dzse,0.2538561680404137
VE3_Dzpe,1.7424397493590256
VE3_Dzse,1.7425278692993222
VMcGowan,161.14999999999992
VR1_Dzpe,68.81619447280393
VR1_Dzse,68.79624142652631
VR2_Dzpe,4.587746298186929
VR2_Dzse,4.586416095101754
VR3_Dzpe,4.6369042101279385
VR3_Dzse,4.636614221126769
mZagreb1,6.527777777777777
mZagreb2,3.25
n10ARing,0
n10FRing,1
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,0
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,5
nBondsKS,17
nFAHRing,0
nFaHRing,1
nG12Ring,0
AATSC0are,0.16765714285714278
AATSC1are,-0.02061818181818182
AATSC2are,0.03180571428571428
AATSC3are,0.00688571428571427
AATSC4are,0.00030697674418606047
AATSC5are,-0.06155555555555554
AATSC6are,0.03305999999999999
AATSC7are,-0.19250000000000006
AATSC8are,0.09310000000000021
AETA_beta,1.3666666666666667
BCUTdv-1h,6.038699939033952
BCUTdv-1l,0.25507574341275957
BCUTpe-1h,3.5223398795674496
BCUTpe-1l,2.215874836588969
BCUTse-1h,3.7348929128816333
BCUTse-1l,2.4121706666422535
ETA_alpha,8.666666666666666
ETA_dBeta,2.5
ETA_eta_B,0.3944690545695142
ETA_eta_F,11.535213936315635
ETA_eta_L,3.233946915006872
ETA_eta_R,22.934134576684084
ETA_psi_1,0.6701030927835052
LabuteASA,101.97367765316034
LogEE_DzZ,26.726988863600134
LogEE_Dzi,30.50075573458755
LogEE_Dzm,26.657890654626346
LogEE_Dzp,37.220655386132705
LogEE_Dzv,33.74724334969193
PEOE_VSA1,9.523678331894054
PEOE_VSA2,0.0
PEOE_VSA3,4.794537184071822
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,0.0
PEOE_VSA7,56.479810624209534
PEOE_VSA8,5.386224214464796
PEOE_VSA9,0.0
SM1_Dzare,1.0323253388946823
SpAD_Dzpe,58.60142653199769
SpAD_Dzse,58.7076684322069
SpAbs_DzZ,52.35989787353208
SpAbs_Dzi,60.45982432691476
SpAbs_Dzm,52.35856373785971
SpAbs_Dzp,76.78327553249599
SpAbs_Dzv,68.24336242029312
SpDiam_Dt,133.72392848384013
SpMAD_DzZ,3.578685520259565
SpMAD_Dzi,4.061317595447578
SpMAD_Dzm,3.5802028617203923
SpMAD_Dzp,5.025206445090509
SpMAD_Dzv,4.519602465849839
SpMax_DzZ,26.72698886357614
SpMax_Dzi,30.500755734587123
SpMax_Dzm,26.657890654600305
SpMax_Dzp,37.220655386132705
SpMax_Dzv,33.747243349691914
VE1_Dzare,3.805712822733318
VE2_Dzare,0.2537141881822212
VE3_Dzare,1.7419684203080448
VR1_Dzare,68.93130138575272
VR2_Dzare,4.595420092383515
VR3_Dzare,4.638575484644023
n10AHRing,0
n10FARing,0
n10FHRing,1
n10FaRing,1
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,10
nAromBond,11
nG12ARing,0
nG12FRing,0
nG12HRing,0
nG12aRing,0
AETA_alpha,0.5777777777777777
AETA_dBeta,0.16666666666666666
AETA_eta_B,0.026297936971300947
AETA_eta_F,0.7690142624210423
AETA_eta_L,0.21559646100045812
AETA_eta_R,1.5289423051122724
BCUTare-1h,3.5741287288353294
BCUTare-1l,2.165697903903033
ETA_beta_s,9.0
ETA_dPsi_A,0.04389690721649475
ETA_dPsi_B,0.0
ETA_eta_BR,0.5664690545695141
ETA_eta_FL,3.7857975927967087
ETA_eta_RL,7.019744507803581
LogEE_Dzpe,29.37092592051519
LogEE_Dzse,29.42312518194743
PEOE_VSA10,14.694950864948733
PEOE_VSA11,5.583020141642242
PEOE_VSA12,0.0
PEOE_VSA13,0.0
SlogP_VSA1,5.625586319077987
SlogP_VSA2,5.106527394840706
SlogP_VSA3,0.0
SlogP_VSA4,6.923737199690624
SlogP_VSA5,5.563451491696996
SlogP_VSA6,30.289861289713215
SlogP_VSA7,0.0
SlogP_VSA8,10.969244356107037
SlogP_VSA9,0.0
SpAD_Dzare,58.5986464598339
SpAbs_Dzpe,57.82409220400471
SpAbs_Dzse,57.93348742449837
SpDiam_DzZ,37.512947077499234
SpDiam_Dzi,42.10061359787553
SpDiam_Dzm,37.438583605589656
SpDiam_Dzp,52.90700812933085
SpDiam_Dzv,47.328208370273416
SpMAD_Dzpe,3.906761768799846
SpMAD_Dzse,3.9138445621471267
SpMax_Dzpe,29.370925920513827
SpMax_Dzse,29.423125181946137
n10FAHRing,0
n10FaHRing,1
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,0
nG12FHRing,0
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,15
AETA_beta_s,0.6
AETA_eta_BR,0.03776460363796761
AETA_eta_FL,0.25238650618644726
AETA_eta_RL,0.4679829671869054
DetourIndex,844
EState_VSA1,5.625586319077987
EState_VSA2,5.749511833283905
EState_VSA3,14.52845917330707
EState_VSA4,10.949675706161791
EState_VSA5,0.0
EState_VSA6,12.13273413692322
EState_VSA7,6.923737199690624
EState_VSA8,31.859887795898697
EState_VSA9,4.417150937053347
ETA_beta_ns,11.5
ETA_shape_p,0.44230769230769235
ETA_shape_x,0.0
ETA_shape_y,0.40384615384615385
GhoseFilter,True
LogEE_Dzare,29.35677864023081
SlogP_VSA10,0.0
SlogP_VSA11,5.749511833283905
SpAbs_Dzare,57.84160787797781
SpDiam_Dzpe,40.470788190937
SpDiam_Dzse,40.56957984350954
SpMAD_Dzare,3.9065764306555932
SpMax_Dzare,29.356778640229425
TopoPSA(NO),50.44
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.881379440665155
VSA_EState9,27.450348521352986
nBridgehead,0
nG12FAHRing,0
nG12FaHRing,0
AETA_beta_ns,0.7666666666666667
EState_VSA10,9.901064578912528
ETA_dAlpha_A,0.07777777777777774
ETA_dAlpha_B,0.0
FilterItLogS,-4.795938933348241
SpDiam_Dzare,40.35325749274195
ETA_beta_ns_d,2.0
ETA_epsilon_1,0.7015873015873018
ETA_epsilon_2,0.8622222222222221
ETA_epsilon_3,0.43953488372093064
ETA_epsilon_4,0.5908045977011497
ETA_epsilon_5,0.8270833333333333
AETA_beta_ns_d,0.13333333333333333
ETA_dEpsilon_A,0.2620524178663711
ETA_dEpsilon_B,0.11078270388615208
ETA_dEpsilon_C,-0.15126971398021904
ETA_dEpsilon_D,0.03513888888888883
PetitjeanIndex,0.42857142857142855
TopoShapeIndex,0.75
CDK Descriptors
FMFDescriptor,0.6666666666666666
MDEDescriptor,"0.0,0.5773502691896258,2.7346873605860256,0.0,1.0,5.839315828476611,0.0,10.076682380093521,0.0,0.0,0.16666666666666669,0.7071067811865476,0.0,0.0,0.0,0.0,0.0,0.0,0.0"
APolDescriptor,30.106758
BCUTDescriptor,"11.849999999999985,78.91933749442495,-0.35866575026587466,0.31228834369585795,5.361931094728831,11.065523583404147"
BPolDescriptor,12.013241999999998
TPSADescriptor,50.44
ALOGPDescriptor,"4.3674,19.07418276,58.173"
XLogPDescriptor,4.066
VAdjMaDescriptor,5.0
WeightDescriptor,331.8683683
ChiPathDescriptor,"11.162772227887025,7.019744507803582,6.672679788202004,6.12440962412101,4.33852629684254,3.458874136090181,2.440906789176224,1.368312680592997,10.8463327390548,5.7106238480926645,4.689853587511217,3.868793207721024,2.070784938556653,1.4295213765209078,0.9352535471176415,0.4385454379410266"
ChiChainDescriptor,"0.0,0.0,0.0,0.100916476718207,0.3768167546188894,0.0,0.0,0.0,0.03359109241032905,0.12592105272563808"
AtomCountDescriptor,21
BondCountDescriptor,16
SmallRingDescriptor,"2,2,1,1,0,0,0,2,0,0,0"
ChiClusterDescriptor,"1.3209203169565664,0.0,0.5959670339062526,0.0,0.8454064620911259,0.0,0.3279772527392839,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,1,6,2,1,0,0,0"
ZagrebIndexDescriptor,80.0
LargestChainDescriptor,8
MannholdLogPDescriptor,2.01
WeightedPathDescriptor,"29.88339067440489,1.992226044960326,13.146333346137489,8.08890870860555,0.0"
FractionalPSADescriptor,0.15198797118984117
WienerNumbersDescriptor,"324.0,27.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"3.758573097467238,5.278498361839089,7.9475694964252375,2.2273619897317434,2.442600302027202,3.1442486725124885"
FractionalCSP3Descriptor,0.1
KierHallSmartsDescriptor,"0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,12
PetitjeanNumberDescriptor,0.42857142857142855
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"11.484375,4.107638888888889,1.8512396694214877"
AromaticAtomsCountDescriptor,10
AromaticBondsCountDescriptor,11
FragmentComplexityDescriptor,274.05
HBondAcceptorCountDescriptor,1
HybridizationRatioDescriptor,0.1
AutocorrelationDescriptorMass,"103.83958868925365,28.633718830819436,49.3777227429147,83.38324811753589,50.03039820405929"
PetitjeanShapeIndexDescriptor,"0.75,NaN"
RotatableBondsCountDescriptor,0
AutocorrelationDescriptorCharge,"0.35905702150666413,-0.17004505115001856,-0.04931676834049776,0.07023809958771024,0.015233101981109236"
EccentricConnectivityIndexDescriptor,167
AutocorrelationDescriptorPolarizability,"1218.8998514080201,1439.1760781363525,2075.3777683188478,2115.218706810669,1398.9032649013673"
