DLiP-ID,C002WC
AATSC4v,8.954218552958988
AATSC5Z,-0.2459016393442623
AATSC5c,0.00507560532922465
AATSC5d,-0.09510364449261616
AATSC5i,-0.007568951912200375
AATSC5m,-1.2312511761468605
AATSC5p,-0.012258530112890806
AATSC5s,0.1276569721055561
AATSC5v,-3.1747723048100167
AATSC6Z,-1.8046875
AATSC6c,-0.0015398269472363356
AATSC6d,-0.015229855371900825
AATSC6i,-0.1631947766450956
AATSC6m,-8.461306048212807
AATSC6p,-0.02053622900184624
AATSC6s,-0.31349539428374673
AATSC6v,-7.751072245355319
AATSC7Z,0.3228346456692913
AATSC7c,-0.003972448159541275
AATSC7d,0.011614498600898021
AATSC7i,-0.04014663784619887
AATSC7m,1.583246016510703
AATSC7p,0.003039401092148967
AATSC7s,-0.0920388567131588
AATSC7v,2.309001884242986
AATSC8Z,0.8037383177570093
AATSC8c,0.007109707162740767
AATSC8d,-0.03295898663783116
AATSC8i,0.08569593441906193
AATSC8m,3.76638738984475
AATSC8p,0.012493198981363739
AATSC8s,0.04198312779451254
AATSC8v,3.4560493592645667
ATS0are,340.25979999999987
ATS1are,372.704
ATS2are,655.4539999999997
ATS3are,837.7129999999997
ATS4are,793.5640000000001
ATS5are,796.1739999999999
ATS6are,805.2590000000002
ATS7are,767.3010000000003
ATS8are,677.0319000000001
ATSC0dv,218.0
ATSC0pe,6.317698181818179
ATSC0se,4.2558621090909075
ATSC1dv,71.0
ATSC1pe,0.07629285950413602
ATSC1se,-0.11587884429752486
ATSC2dv,57.0
ATSC2pe,1.0708725619834756
ATSC2se,0.8400089190082588
ATSC3dv,50.0
ATSC3pe,0.6745227438016526
ATSC3se,0.5041986353719019
ATSC4dv,39.0
ATSC4pe,-0.01737391735537147
ATSC4se,-0.7357065467768661
ATSC5dv,-48.0
ATSC5pe,0.6141167603305913
ATSC5se,0.5301647034710407
ATSC6dv,-110.0
ATSC6pe,-4.316584859504121
ATSC6se,-2.6363454175206815
ATSC7dv,14.0
ATSC7pe,-0.6512339834710758
ATSC7se,-0.878441670082645
ATSC8dv,3.0
ATSC8pe,1.8744035371900878
ATSC8se,1.2485763332231234
AXp-0dv,0.5556808596247703
AXp-1dv,0.30897033709603156
AXp-2dv,0.16614561610249548
AXp-3dv,0.09045083119098042
AXp-4dv,0.04946304561322616
AXp-5dv,0.023744330388180617
AXp-6dv,0.012622913348736137
AXp-7dv,0.006739428715628788
BertzCT,1157.7336444161444
ECIndex,797
ETA_eta,27.814909527080808
GATS1dv,0.4534287047115534
GATS1pe,0.6690237027581567
GATS1se,0.7158689945112788
GATS2dv,0.7513761467889908
GATS2pe,0.7414395708316911
GATS2se,0.7371908285242559
GATS3dv,0.8956920622257678
GATS3pe,0.8758872527771348
GATS3se,0.8343677078865684
GATS4dv,1.0071474290590996
GATS4pe,1.036503500264588
GATS4se,1.1087622737488492
GATS5dv,1.3024890961046773
GATS5pe,1.3777840472883653
GATS5se,1.5460105849759127
GATS6dv,1.3043291284403669
GATS6pe,1.5508419808178122
GATS6se,1.642784912501181
GATS7dv,1.0220327963591707
GATS7pe,1.0880087693020895
GATS7se,1.1383320086061186
GATS8dv,1.1169939123724597
GATS8pe,1.1131213115276506
GATS8se,1.1990399107302192
LogEE_A,4.384831536916929
LogEE_D,188.0697612584286
MATS1dv,0.303607526045716
MATS1pe,0.011257337752268256
MATS1se,-0.025382084450773952
MATS2dv,0.13695937090432503
MATS2pe,0.08878759804758785
MATS2se,0.10338790604178152
MATS3dv,0.09141071666001861
MATS3pe,0.0425521322149293
MATS3se,0.04721692722599183
MATS4dv,0.07627480264561554
MATS4pe,-0.001172497313195677
MATS4se,-0.0737038291788352
MATS5dv,-0.09926304707474809
MATS5pe,0.04382227649608974
MATS5se,0.05615987352686484
MATS6dv,-0.21681479357798164
MATS6pe,-0.2935851798295921
MATS6se,-0.26617513503812645
MATS7dv,0.027811890486166294
MATS7pe,-0.04464133251797467
MATS7se,-0.08938905565221515
MATS8dv,0.007073651719111721
MATS8pe,0.15250466640977756
MATS8se,0.15080177804190315
MAXaaCH,1.8995587040889308
MAXaaaC,0.7515737853783491
MAXaasC,0.8728770366171161
MAXdsCH,1.970007022305106
MAXdssC,1.0312310324088823
MAXssNH,2.9589461611684875
MDEC-22,17.399328002752714
MDEC-23,31.531675899448917
MDEC-33,13.443547647084475
MDEN-22,0.12499999999999997
MDEO-11,0.19999999999999996
MDEO-12,0.8344522897223012
MDEO-22,0.12499999999999997
MINaaCH,1.6344189998260754
MINaaaC,0.7322704157548136
MINaasC,0.5112141492399436
MINdsCH,1.970007022305106
MINdssC,-0.4762309723272018
MINssNH,2.9589461611684875
NddssSe,0
NssGeH2,0
NssPbH2,0
NssSiH2,0
NssSnH2,0
NsssGeH,0
NsssPbH,0
NsssSiH,0
NsssSnH,0
NsssdAs,0
NssssBe,0
NssssGe,0
NssssPb,0
NssssSi,0
NssssSn,0
NsssssP,0
SM1_DzZ,1.2857142857142856
SM1_Dzi,1.1430359144285005
SM1_Dzm,1.28206267335915
SM1_Dzp,-5.365540693720243
SM1_Dzv,-2.2346271687189603
SddssSe,0
SpAD_Dt,814.8178931699476
SpAbs_A,41.46855766414437
SpAbs_D,376.13952251685714
SpMAD_A,1.3376954085207862
SpMAD_D,12.133532984414746
SpMax_A,2.5353288361843624
SpMax_D,188.0697612584286
SssGeH2,0
SssPbH2,0
SssSiH2,0
SssSnH2,0
SsssGeH,0
SsssPbH,0
SsssSiH,0
SsssSnH,0
SsssdAs,0
SssssBe,0
SssssGe,0
SssssPb,0
SssssSi,0
SssssSn,0
SsssssP,0
TopoPSA,81.43
TpiPC10,9.41068073944855
VAdjMat,6.129283016944966
VE1_DzZ,5.459321258465792
VE1_Dzi,5.461170929046963
VE1_Dzm,5.459325497525057
VE1_Dzp,5.459816707610804
VE1_Dzv,5.457631951367958
VE2_DzZ,0.17610713736986425
VE2_Dzi,0.17616680416280525
VE2_Dzm,0.17610727411371152
VE2_Dzp,0.17612311960034852
VE2_Dzv,0.17605264359251477
VE3_DzZ,2.8287265818842804
VE3_Dzi,2.8290653341249485
VE3_Dzm,2.8287273583649855
VE3_Dzp,2.828817330649777
VE3_Dzv,2.828417098628495
VR1_DzZ,209.84683225481552
VR1_Dzi,209.77723689616667
VR1_Dzm,209.84670829941086
VR1_Dzp,210.06077190043942
VR1_Dzv,210.14021799454622
VR2_DzZ,6.769252653381146
VR2_Dzi,6.767007641811828
VR2_Dzm,6.769248654819705
VR2_Dzp,6.77615393227224
VR2_Dzv,6.778716709501491
VR3_DzZ,6.477780005873542
VR3_Dzi,6.477448302501865
VR3_Dzm,6.4777794151787
VR3_Dzp,6.478798990345452
VR3_Dzv,6.479177124128874
Xch-3dv,0.0
Xch-4dv,0.0
Xch-5dv,0.24612127736332573
Xch-6dv,0.23188768841027937
Xch-7dv,0.2251537561877962
Xpc-4dv,1.6735307372684987
Xpc-5dv,2.563119060694869
Xpc-6dv,3.1394997572090686
Zagreb1,168.0
Zagreb2,200.0
fragCpx,295.06
n10Ring,0
n11Ring,0
n12Ring,0
n3ARing,0
n3HRing,0
n3aRing,0
n4ARing,0
n4FRing,0
n4HRing,0
n4aRing,0
n5ARing,2
n5FRing,0
n5HRing,1
n5aRing,1
n6ARing,0
n6FRing,0
n6HRing,1
n6aRing,2
n7ARing,0
n7FRing,0
n7HRing,0
n7aRing,0
n8ARing,0
n8FRing,0
n8HRing,0
n8aRing,0
n9ARing,0
n9FRing,0
n9HRing,0
n9aRing,0
nAHRing,0
nBondsA,16
nBondsD,3
nBondsM,19
nBondsO,35
nBondsS,40
nBondsT,0
nFARing,1
nFHRing,1
nFaRing,0
nHetero,6
naHRing,2
AATS0are,6.186541818181816
AATS1are,6.317016949152542
AATS2are,6.242419047619045
AATS3are,6.070384057971013
AATS4are,6.151658914728682
AATS5are,6.526016393442622
AATS6are,6.291085937500002
AATS7are,6.041740157480317
AATS8are,6.3274009345794395
AATSC0dv,3.963636363636364
AATSC0pe,0.11486723966942144
AATSC0se,0.07737931107438013
AATSC1dv,1.2033898305084745
AATSC1pe,0.001293099313629424
AATSC1se,-0.001964048208432625
AATSC2dv,0.5428571428571428
AATSC2pe,0.010198786304604529
AATSC2se,0.008000084942935798
AATSC3dv,0.36231884057971014
AATSC3pe,0.004887845969577193
AATSC3se,0.0036536132997963904
AATSC4dv,0.3023255813953488
AATSC4pe,-0.00013468152988660055
AATSC4se,-0.005703151525402063
AATSC5dv,-0.39344262295081966
AATSC5pe,0.005033743937135994
AATSC5se,0.004345612323533121
AATSC6dv,-0.859375
AATSC6pe,-0.033723319214875945
AATSC6se,-0.020596448574380324
AATSC7dv,0.11023622047244094
AATSC7pe,-0.005127826641504534
AATSC7se,-0.006916863543957834
AATSC8dv,0.028037383177570093
AATSC8pe,0.017517790067197083
AATSC8se,0.011668937693674051
AETA_eta,0.8972551460348648
ATSC0are,6.7326436363636315
ATSC1are,-0.02643226446280725
ATSC2are,1.247458512396698
ATSC3are,0.7215596033057852
ATSC4are,-0.5616878016528903
ATSC5are,0.8716632066115804
ATSC6are,-4.460868826446273
ATSC7are,-0.9804971239669428
ATSC8are,2.0293860165289286
BCUTZ-1h,8.029897482801253
BCUTZ-1l,5.6675699149365135
BCUTc-1h,0.46458571276677507
BCUTc-1l,-0.5338300098635668
BCUTd-1h,3.295126703591131
BCUTd-1l,0.9772017950795632
BCUTi-1h,14.54805617367141
BCUTi-1l,10.930969799000303
BCUTm-1h,16.01527973100471
BCUTm-1l,11.68084430998088
BCUTp-1h,2.0195023728306762
BCUTp-1l,0.741084634447132
BCUTs-1h,7.009361192165232
BCUTs-1l,1.2398938394858543
BCUTv-1h,20.92074487068417
BCUTv-1l,14.700449654934323
BalabanJ,1.214067705716906
Diameter,15
ETA_beta,38.0
GATS1are,0.6883122391804043
GATS2are,0.7385122796556481
GATS3are,0.8715860481870047
GATS4are,1.0792246368835565
GATS5are,1.4218954827885448
GATS6are,1.5775375931283515
GATS7are,1.1081122958232044
GATS8are,1.143695940577152
HybRatio,0.32
Lipinski,True
LogEE_Dt,406.51528172472797
MATS1are,-0.003659817430413389
MATS2are,0.0970540971189106
MATS3are,0.04271399442762163
MATS4are,-0.03556987540301618
MATS5are,0.05836680837984477
MATS6are,-0.284699395570401
MATS7are,-0.06306954023712229
MATS8are,0.15493800077441616
MAXssCH2,1.132670967936241
MAXsssCH,0.20046372957711545
MINssCH2,-0.26800773357501306
MINsssCH,0.20046372957711545
NsssssAs,0
RotRatio,0.14285714285714285
SM1_Dzpe,1.3572521419828645
SM1_Dzse,1.2745051870999227
SMR_VSA1,18.743088258997037
SMR_VSA2,0.0
SMR_VSA3,10.30076712495354
SMR_VSA4,0.0
SMR_VSA5,44.56677056670402
SMR_VSA6,6.606881964512918
SMR_VSA7,65.24244380352562
SMR_VSA8,0.0
SMR_VSA9,0.0
SpAD_DzZ,297.75271029539545
SpAD_Dzi,298.4759207335899
SpAD_Dzm,297.81998448816483
SpAD_Dzp,417.0855394276476
SpAD_Dzv,364.27045057711064
SpAbs_Dt,814.8178931699479
SpDiam_A,5.007401886021138
SpDiam_D,273.09153255190245
SpMAD_Dt,26.284448166772503
SpMax_Dt,406.51528172472797
SsssssAs,0
VE1_Dzpe,5.459446707493157
VE1_Dzse,5.4593065899411375
VE2_Dzpe,0.17611118411268248
VE2_Dzse,0.1761066641916496
VE3_Dzpe,2.828749560489149
VE3_Dzse,2.8287238950036837
VMcGowan,309.250000000001
VR1_Dzpe,209.84074228857816
VR1_Dzse,209.8475921782504
VR2_Dzpe,6.76905620285736
VR2_Dzse,6.769277167040336
VR3_Dzpe,6.477750984446141
VR3_Dzse,6.477783627191294
mZagreb1,7.861111111111111
mZagreb2,6.750000000000001
n10ARing,0
n10FRing,0
n10HRing,0
n10aRing,0
n11ARing,0
n11FRing,0
n11HRing,0
n11aRing,0
n12ARing,0
n12FRing,0
n12HRing,0
n12aRing,0
n3AHRing,0
n3aHRing,0
n4AHRing,0
n4FARing,0
n4FHRing,0
n4FaRing,0
n4aHRing,0
n5AHRing,0
n5FARing,0
n5FHRing,0
n5FaRing,0
n5aHRing,1
n6AHRing,0
n6FARing,0
n6FHRing,0
n6FaRing,0
n6aHRing,1
n7AHRing,0
n7FARing,0
n7FHRing,0
n7FaRing,0
n7aHRing,0
n8AHRing,0
n8FARing,0
n8FHRing,0
n8FaRing,0
n8aHRing,0
n9AHRing,0
n9FARing,0
n9FHRing,0
n9FaRing,0
n9aHRing,0
nBondsKD,10
nBondsKS,49
nFAHRing,1
nFaHRing,0
nG12Ring,0
AATSC0are,0.12241170247933876
AATSC1are,-0.00044800448242046187
AATSC2are,0.011880557260920932
AATSC3are,0.005228692777578153
AATSC4are,-0.004354169005061166
AATSC5are,0.007144780382062134
AATSC6are,-0.034850537706611506
AATSC7are,-0.007720449795015297
AATSC8are,0.01896622445354139
AETA_beta,1.2258064516129032
BCUTdv-1h,6.028992670333639
BCUTdv-1l,1.8388146351137613
BCUTpe-1h,3.5025927266983965
BCUTpe-1l,2.2138484836277152
BCUTse-1h,3.715462280784488
BCUTse-1l,2.409353677875763
ETA_alpha,14.633333333333335
ETA_dBeta,-2.0
ETA_eta_B,0.22754037657203519
ETA_eta_F,29.222823794270973
ETA_eta_L,7.974180197422788
ETA_eta_R,57.03773332135178
ETA_psi_1,0.5723598435462846
LabuteASA,179.8486307490386
LogEE_DzZ,148.9178298020756
LogEE_Dzi,149.25654222626022
LogEE_Dzm,148.95134910451335
LogEE_Dzp,207.97456824876085
LogEE_Dzv,181.9189710464212
PEOE_VSA1,14.470802494859726
PEOE_VSA2,4.794537184071822
PEOE_VSA3,9.77851570501903
PEOE_VSA4,0.0
PEOE_VSA5,0.0
PEOE_VSA6,31.04074445123685
PEOE_VSA7,61.09496382568902
PEOE_VSA8,11.428065043612756
PEOE_VSA9,23.037243199800777
SM1_Dzare,1.5141926477431364
SpAD_Dzpe,296.2049522426378
SpAD_Dzse,297.98964119949153
SpAbs_DzZ,296.60533709852035
SpAbs_Dzi,297.48037332424883
SpAbs_Dzm,296.6758282903226
SpAbs_Dzp,421.3146771912419
SpAbs_Dzv,366.0725692615614
SpDiam_Dt,578.2911187465945
SpMAD_DzZ,9.604926138561144
SpMAD_Dzi,9.628255507535156
SpMAD_Dzm,9.607096273811768
SpMAD_Dzp,13.454372239601534
SpMAD_Dzv,11.750659696035827
SpMax_DzZ,148.9178298020756
SpMax_Dzi,149.25654222626022
SpMax_Dzm,148.95134910451335
SpMax_Dzp,207.97456824876085
SpMax_Dzv,181.9189710464212
VE1_Dzare,5.459424332924853
VE2_Dzare,0.17611046235241462
VE3_Dzare,2.8287454621591626
VR1_Dzare,209.839772537818
VR2_Dzare,6.769024920574774
VR3_Dzare,6.477746363069995
n10AHRing,0
n10FARing,0
n10FHRing,0
n10FaRing,0
n10aHRing,0
n11AHRing,0
n11FARing,0
n11FHRing,0
n11FaRing,0
n11aHRing,0
n12AHRing,0
n12FARing,0
n12FHRing,0
n12FaRing,0
n12aHRing,0
n4FAHRing,0
n4FaHRing,0
n5FAHRing,0
n5FaHRing,0
n6FAHRing,0
n6FaHRing,0
n7FAHRing,0
n7FaHRing,0
n8FAHRing,0
n8FaHRing,0
n9FAHRing,0
n9FaHRing,0
nAromAtom,15
nAromBond,16
nG12ARing,0
nG12FRing,1
nG12HRing,0
nG12aRing,0
AETA_alpha,0.47204301075268823
AETA_dBeta,-0.06451612903225806
AETA_eta_B,0.007340012147485006
AETA_eta_F,0.9426717352990637
AETA_eta_L,0.25723161927170285
AETA_eta_R,1.8399268813339285
BCUTare-1h,3.556380204961646
BCUTare-1l,2.164726083107344
ETA_beta_s,20.0
ETA_dPsi_A,0.14164015645371542
ETA_dPsi_B,0.0
ETA_eta_BR,0.6575403765720351
ETA_eta_FL,7.212492988378273
ETA_eta_RL,15.18667318580106
LogEE_Dzpe,148.1462584484796
LogEE_Dzse,149.0359336702974
PEOE_VSA10,5.760247418874442
PEOE_VSA11,6.606881964512918
PEOE_VSA12,0.0
PEOE_VSA13,5.907179729351506
SlogP_VSA1,5.316788604006331
SlogP_VSA2,29.509186331911444
SlogP_VSA3,15.95222176079788
SlogP_VSA4,0.0
SlogP_VSA5,59.47972369581878
SlogP_VSA6,47.07851634346207
SlogP_VSA7,0.0
SlogP_VSA8,22.552049568984202
SlogP_VSA9,0.0
SpAD_Dzare,293.1299161538197
SpAbs_Dzpe,295.0013141089168
SpAbs_Dzse,296.8513148876683
SpDiam_DzZ,220.08888719995718
SpDiam_Dzi,221.40255202314432
SpDiam_Dzm,220.14329975128302
SpDiam_Dzp,320.16548123505095
SpDiam_Dzv,274.3125326620952
SpMAD_Dzpe,9.554998459439927
SpMAD_Dzse,9.61256907095134
SpMax_Dzpe,148.1462584484796
SpMax_Dzse,149.0359336702974
n10FAHRing,0
n10FaHRing,0
n11FAHRing,0
n11FaHRing,0
n12FAHRing,0
n12FaHRing,0
nG12AHRing,0
nG12FARing,1
nG12FHRing,1
nG12FaRing,0
nG12aHRing,0
nHeavyAtom,31
AETA_beta_s,0.6451612903225806
AETA_eta_BR,0.021210979889420487
AETA_eta_FL,0.2326610641412346
AETA_eta_RL,0.48989268341293746
DetourIndex,6171
EState_VSA1,5.969305287951849
EState_VSA2,18.555902523012385
EState_VSA3,11.984273114623004
EState_VSA4,65.59776448220029
EState_VSA5,0.0
EState_VSA6,6.263162995639057
EState_VSA7,42.47422251760354
EState_VSA8,5.316788604006331
EState_VSA9,14.137992411800603
ETA_beta_ns,18.0
ETA_shape_p,0.04555808656036446
ETA_shape_x,0.0
ETA_shape_y,0.3416856492027335
GhoseFilter,True
LogEE_Dzare,146.6138030010306
SlogP_VSA10,0.0
SlogP_VSA11,0.0
SpAbs_Dzare,291.79506959333924
SpDiam_Dzpe,218.9249153815382
SpDiam_Dzse,220.26901074440997
SpMAD_Dzare,9.45580374689741
SpMax_Dzare,146.6138030010306
TopoPSA(NO),81.43
VSA_EState1,0.0
VSA_EState2,0.0
VSA_EState3,0.0
VSA_EState4,0.0
VSA_EState5,0.0
VSA_EState6,0.0
VSA_EState7,0.0
VSA_EState8,5.454803487407654
VSA_EState9,63.87852984592568
nBridgehead,0
nG12FAHRing,1
nG12FaHRing,0
AETA_beta_ns,0.5806451612903226
EState_VSA10,9.589074368143644
ETA_dAlpha_A,0.0
ETA_dAlpha_B,0.027956989247311787
FilterItLogS,-6.391001477278155
SpDiam_Dzare,216.5124975781136
ETA_beta_ns_d,0.0
ETA_epsilon_1,0.5957575757575756
ETA_epsilon_2,0.8247311827956985
ETA_epsilon_3,0.44588235294117595
ETA_epsilon_4,0.5357487922705307
ETA_epsilon_5,0.8083333333333329
AETA_beta_ns_d,0.0
ETA_dEpsilon_A,0.14987522281639964
ETA_dEpsilon_B,0.06000878348704486
ETA_dEpsilon_C,-0.08986643932935479
ETA_dEpsilon_D,0.016397849462365555
PetitjeanIndex,0.4666666666666667
TopoShapeIndex,0.875
CDK Descriptors
FMFDescriptor,0.9354838709677419
MDEDescriptor,"0.0,0.0,0.0,0.0,17.399328002752714,31.531675899448917,0.0,13.443547647084475,0.0,0.0,0.19999999999999996,0.8344522897223012,0.12499999999999997,0.0,0.0,0.0,0.12499999999999997,0.0,0.0"
APolDescriptor,65.41103199999995
BCUTDescriptor,"11.9,15.997943898412142,-0.3176940973139659,0.2948011110057236,4.742730298423959,11.305516459102181"
BPolDescriptor,33.96496799999999
TPSADescriptor,81.43
ALOGPDescriptor,"1.1956000000000029,1.429459360000007,108.9543"
XLogPDescriptor,3.35
VAdjMaDescriptor,6.129283016944966
WeightDescriptor,416.17360744
ChiPathDescriptor,"21.20853153444066,15.18667318580106,13.618758289502491,11.65094294935055,10.215839237398074,7.705986168173056,5.61184832863639,4.547822796377667,17.226106648367878,10.813961798361106,8.141135189022275,6.060205689795685,4.600063242030033,2.65936500347623,1.66622456203317,1.1120057380787498"
ChiChainDescriptor,"0.0,0.0,0.3849001794597505,0.5244567187714262,0.6428899352880402,0.0,0.0,0.24612127736332576,0.2318876884102794,0.2251537561877962"
AtomCountDescriptor,55
BondCountDescriptor,35
SmallRingDescriptor,"5,3,3,2,0,0,3,2,0,0,0"
ChiClusterDescriptor,"1.7853184203624992,0.0,0.3609275815006514,0.0,0.771785025144026,0.0,0.11177585790885461,0.0"
RuleOfFiveDescriptor,0
CarbonTypesDescriptor,"0,0,3,10,4,1,7,0,0"
ZagrebIndexDescriptor,168.0
LargestChainDescriptor,16
MannholdLogPDescriptor,3.55
WeightedPathDescriptor,"64.42369881642705,2.0781838327879694,17.374812945198798,11.148443047193684,6.226369898005106"
FractionalPSADescriptor,0.19566353690926885
WienerNumbersDescriptor,"2797.0,46.0"
AminoAcidCountDescriptor,"0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
ChiPathClusterDescriptor,"4.273865966546011,7.5213703553131355,10.659200700537994,1.6735307372684975,2.563119060694869,2.8262274367822346"
FractionalCSP3Descriptor,0.32
KierHallSmartsDescriptor,"0,0,0,0,0,0,0,0,7,0,1,7,1,0,0,3,4,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0"
BasicGroupCountDescriptor,0
HBondDonorCountDescriptor,1
LargestPiSystemDescriptor,20
PetitjeanNumberDescriptor,0.4666666666666667
AcidicGroupCountDescriptor,0
KappaShapeIndicesDescriptor,"22.775510204081634,10.508121615993335,5.23947427043885"
AromaticAtomsCountDescriptor,15
AromaticBondsCountDescriptor,16
FragmentComplexityDescriptor,2551.06
HBondAcceptorCountDescriptor,5
HybridizationRatioDescriptor,0.32
AutocorrelationDescriptorMass,"34.81783674471674,37.65727959551717,53.81584800479862,50.98202993797906,54.64610738971024"
PetitjeanShapeIndexDescriptor,"0.875,NaN"
RotatableBondsCountDescriptor,7
AutocorrelationDescriptorCharge,"0.6673758809993589,-0.3630948928568929,0.010774656711882595,0.1876766803629259,-0.40078248333574407"
EccentricConnectivityIndexDescriptor,797
AutocorrelationDescriptorPolarizability,"2146.2834793269767,2574.8072252698403,3694.8690203792553,3560.7159514630525,3528.5177126516123"
