DLiP-ID,C001NU
SssssC,0
SssssN,0
TMPC10,903
TMWC10,126.04355204099431
TSRW10,58.69344784793079
VE1_Dt,4.86127693613409
VE2_Dt,0.20255320567225377
VE3_Dt,2.4567698848156394
VR1_Dt,137.6632564609797
VR2_Dt,5.735969019207488
VR3_Dt,5.800279269870124
Xc-3dv,0.4838224714396479
Xc-4dv,0.0
Xc-5dv,0.05143799708836248
Xc-6dv,0.0
Xch-3d,0.0
Xch-4d,0.0
Xch-5d,0.0
Xch-6d,0.324284294838188
Xch-7d,0.4581486962151762
Xp-0dv,12.847194285965013
Xp-1dv,7.677435065508399
Xp-2dv,5.454323203504172
Xp-3dv,3.7441102737204925
Xp-4dv,2.608594553363428
Xp-5dv,1.7896657701965897
Xp-6dv,0.926338123807965
Xp-7dv,0.5767049378929008
Xpc-4d,2.966191349750592
Xpc-5d,5.046503091588982
Xpc-6d,7.796363033812251
n3Ring,0
n4Ring,0
n5Ring,0
n6Ring,4
n7Ring,0
n8Ring,0
n9Ring,0
nARing,0
nBonds,42
nFRing,1
nHBAcc,4
nHBDon,2
nHRing,1
nSpiro,0
naRing,4
piPC10,8.24531628584232
AATS0dv,8.205128205128204
AATS0pe,6.210471794871795
AATS0se,7.578048820512819
AATS1dv,8.5
AATS1pe,6.488571428571429
AATS1se,7.708280476190471
AATS2dv,7.621212121212121
AATS2pe,6.413571212121212
AATS2se,7.660016060606063
AATS3dv,6.0
AATS3pe,6.279790697674417
AATS3se,7.639096976744186
AATS4dv,5.566265060240964
AATS4pe,6.2884301204819275
AATS4se,7.682065975903614
AATS5dv,5.783783783783784
AATS5pe,6.374668918918919
AATS5se,7.735068918918918
AATS6dv,5.506666666666667
AATS6pe,6.230174666666667
AATS6se,7.561438613333334
AATS7dv,4.313253012048193
AATS7pe,6.083524096385542
AATS7se,7.46044226506024
AATS8dv,3.216867469879518
AATS8pe,5.931019277108434
AATS8se,7.383340289156624
AATSC0Z,6.573307034845495
AATSC0c,0.018945080265914006
AATSC0d,0.5364891518737673
AATSC0i,1.6017344736904255
AATSC0m,31.46851544510191
AATSC0p,0.22713705796557518
AATSC0s,0.7953466286799619
AATSC0v,49.632375406841916
AATSC1Z,0.1293791678407061
AATSC1c,-0.010859102411801654
AATSC1d,0.14666103127641592
AATSC1i,-0.027411177722820895
AATSC1m,0.6949771757772234
AATSC1p,0.015063068052645281
AATSC1s,-0.14969135802469136
AATSC1v,2.84350165138806
AATSC2Z,-0.25629071782917945
AATSC2c,0.0025763394100706072
AATSC2d,-0.016675632060247404
AATSC2i,-0.25977530430634066
AATSC2m,-1.3693888487538015
AATSC2p,-0.04384233229455921
AATSC2s,0.04292929292929292
AATSC2v,-7.896422804056439
AATSC3Z,-0.1162408452211673
AATSC3c,-0.0025134192939832265
AATSC3d,0.014792899408284035
AATSC3i,-0.395426548258412
AATSC3m,-0.5771202754537226
AATSC3p,-0.024511535124615503
AATSC3s,-0.054945449325294285
AATSC3v,-3.624322963477726
AATSC4Z,0.36923235347702443
AATSC4c,0.004619745351483718
AATSC4d,-0.0004990375703999322
AATSC4i,-0.005446885567196605
AATSC4m,1.7618266590068365
AATSC4p,0.008344061082661646
AATSC4s,0.04413952104715156
AATSC4v,2.2271422190298846
AATSC5Z,-0.7475967091351708
AATSC5c,-0.005149681200535367
AATSC5d,-0.04134015672477207
AATSC5i,0.3960788390154763
AATSC5m,-3.347532338033296
AATSC5p,0.04111042129460733
AATSC5s,-0.16896062729396066
AATSC5v,4.943085682305237
AATSC6Z,-0.6492044707429324
